onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.317	0.5	15	3	3.0	348	1	Prac	1	1.0	1	37658	5.0	n/a	31341	2	n/a	6.317	0.5	6.0	52.9	58.9	7.1
6.947	0.5	15	1	1.0	313	1	Prac	1	1.0	2	38288	15.0	n/a	31341	2	n/a	6.947	0.5	6.0	52.9	58.9	7.1
7.561	0.5	15	3	3.0	318	1	Prac	1	1.0	3	38902	9.0	n/a	31341	2	n/a	7.561	0.5	6.0	52.9	58.9	7.1
8.174	0.5	15	1	2.0	307	0	Prac	1	1.0	4	39515	2.0	n/a	31341	2	n/a	8.174	0.5	6.0	52.9	58.9	7.1
8.804	0.5	15	1	1.0	291	1	Prac	1	1.0	5	40145	12.0	n/a	31341	2	n/a	8.804	0.5	6.0	52.9	58.9	7.1
9.418	0.5	15	3	3.0	255	1	P	1	1.0	6	40759	n/a	6.0	31341	2	n/a	9.418	0.5	6.0	52.9	58.9	7.1
10.048	0.5	15	2	2.0	303	1	R	1	1.0	7	41389	16.0	n/a	31341	2	n/a	10.048	0.5	6.0	52.9	58.9	7.1
10.661	0.5	15	2	2.0	287	1	P	1	1.0	8	42002	n/a	9.0	31341	2	PatternHigh	10.661	0.5	6.0	52.9	58.9	7.1
11.274	0.5	15	2	2.0	298	1	R	1	1.0	9	42615	2.0	n/a	31341	2	RandomLow	11.274	0.5	6.0	52.9	58.9	7.1
11.904	0.5	15	1	1.0	281	1	P	1	1.0	10	43245	n/a	12.0	31341	2	PatternHigh	11.904	0.5	6.0	52.9	58.9	7.1
12.518	0.5	15	3	3.0	324	1	R	1	1.0	11	43859	6.0	n/a	31341	2	RandomLow	12.518	0.5	6.0	52.9	58.9	7.1
13.148	0.5	15	4	4.0	327	1	P	1	1.0	12	44489	n/a	16.0	31341	2	PatternHigh	13.148	0.5	6.0	52.9	58.9	7.1
13.761	0.5	15	4	4.0	295	1	R	1	1.0	13	45102	9.0	n/a	31341	2	RandomLow	13.761	0.5	6.0	52.9	58.9	7.1
14.375	0.5	15	3	3.0	303	1	P	1	1.0	14	45716	n/a	3.0	31341	2	PatternHigh	14.375	0.5	6.0	52.9	58.9	7.1
15.005	0.5	15	1	1.0	331	1	R	1	1.0	15	46346	13.0	n/a	31341	2	RandomLow	15.005	0.5	6.0	52.9	58.9	7.1
15.618	0.5	15	2	2.0	288	1	P	1	1.0	16	46959	n/a	6.0	31341	2	PatternHigh	15.618	0.5	6.0	52.9	58.9	7.1
16.232	0.5	15	1	1.0	293	1	R	1	1.0	17	47573	0.0	n/a	31341	2	RandomLow	16.232	0.5	6.0	52.9	58.9	7.1
16.862	0.5	15	1	1.0	269	1	P	1	1.0	18	48203	n/a	10.0	31341	2	PatternHigh	16.862	0.5	6.0	52.9	58.9	7.1
17.475	0.5	15	2	2.0	321	1	R	1	1.0	19	48816	3.0	n/a	31341	2	RandomLow	17.475	0.5	6.0	52.9	58.9	7.1
18.105	0.5	15	4	4.0	335	1	P	1	1.0	20	49446	n/a	13.0	31341	2	PatternHigh	18.105	0.5	6.0	52.9	58.9	7.1
18.718	0.5	15	2	2.0	358	1	R	1	1.0	21	50059	6.0	n/a	31341	2	RandomLow	18.718	0.5	6.0	52.9	58.9	7.1
19.332	0.5	15	3	3.0	297	1	P	1	1.0	22	50673	n/a	0.0	31341	2	PatternHigh	19.332	0.5	6.0	52.9	58.9	7.1
19.962	0.5	15	3	3.0	302	1	R	1	1.0	23	51303	10.0	n/a	31341	2	RandomLow	19.962	0.5	6.0	52.9	58.9	7.1
20.575	0.5	15	2	2.0	337	1	P	1	1.0	24	51916	n/a	3.0	31341	2	PatternHigh	20.575	0.5	6.0	52.9	58.9	7.1
21.205	0.5	15	4	4.0	340	1	R	1	1.0	25	52546	13.0	n/a	31341	2	RandomLow	21.205	0.5	6.0	52.9	58.9	7.1
21.819	0.5	15	1	1.0	333	1	P	1	1.0	26	53160	n/a	7.0	31341	2	PatternHigh	21.819	0.5	6.0	52.9	58.9	7.1
22.432	0.5	15	3	3.0	329	1	R	1	1.0	27	53773	0.0	n/a	31341	2	RandomHigh	22.432	0.5	6.0	52.9	58.9	7.1
23.062	0.5	15	4	4.0	382	1	P	1	1.0	28	54403	n/a	10.0	31341	2	PatternHigh	23.062	0.5	6.0	52.9	58.9	7.1
23.676	0.5	15	2	2.0	316	1	R	1	1.0	29	55017	4.0	n/a	31341	2	RandomHigh	23.676	0.5	6.0	52.9	58.9	7.1
24.306	0.5	15	3	3.0	333	1	P	1	1.0	30	55647	n/a	14.0	31341	2	PatternHigh	24.306	0.5	6.0	52.9	58.9	7.1
24.919	0.5	15	1	1.0	266	1	R	1	1.0	31	56260	7.0	n/a	31341	2	RandomHigh	24.919	0.5	6.0	52.9	58.9	7.1
25.533	0.5	15	2	2.0	341	1	P	1	1.0	32	56874	n/a	1.0	31341	2	PatternHigh	25.533	0.5	6.0	52.9	58.9	7.1
26.163	0.5	15	3	3.0	301	1	R	1	1.0	33	57504	11.0	n/a	31341	2	RandomLow	26.163	0.5	6.0	52.9	58.9	7.1
26.776	0.5	15	1	1.0	368	1	P	1	1.0	34	58117	n/a	4.0	31341	2	PatternHigh	26.776	0.5	6.0	52.9	58.9	7.1
27.406	0.5	15	4	4.0	341	1	R	1	1.0	35	58747	14.0	n/a	31341	2	RandomLow	27.406	0.5	6.0	52.9	58.9	7.1
28.019	0.5	15	4	4.0	313	1	P	1	1.0	36	59360	n/a	7.0	31341	2	PatternHigh	28.019	0.5	6.0	52.9	58.9	7.1
