onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.328	0.5	35	1	1.0	363	1	Prac	1	n/a	1	664522	7.0	n/a	658194	1	n/a	6.328	0.5	6.0	52.9	58.9	7.1
6.941	0.5	35	1	1.0	367	1	Prac	1	n/a	2	665135	0.0	n/a	658194	1	n/a	6.941	0.5	6.0	52.9	58.9	7.1
7.571	0.5	35	3	3.0	363	1	Prac	1	n/a	3	665765	10.0	n/a	658194	1	n/a	7.571	0.5	6.0	52.9	58.9	7.1
8.185	0.5	35	3	3.0	352	1	Prac	1	n/a	4	666379	4.0	n/a	658194	1	n/a	8.185	0.5	6.0	52.9	58.9	7.1
8.815	0.5	35	3	3.0	322	1	Prac	1	n/a	5	667009	14.0	n/a	658194	1	n/a	8.815	0.5	6.0	52.9	58.9	7.1
9.428	0.5	35	1	1.0	314	1	Prac	1	n/a	6	667622	7.0	n/a	658194	1	n/a	9.428	0.5	6.0	52.9	58.9	7.1
10.042	0.5	35	4	4.0	359	1	Prac	1	n/a	7	668236	1.0	n/a	658194	1	n/a	10.042	0.5	6.0	52.9	58.9	7.1
10.672	0.5	35	3	3.0	341	1	Prac	1	n/a	8	668866	11.0	n/a	658194	1	n/a	10.672	0.5	6.0	52.9	58.9	7.1
11.285	0.5	35	2	2.0	314	1	Prac	1	n/a	9	669479	4.0	n/a	658194	1	n/a	11.285	0.5	6.0	52.9	58.9	7.1
11.915	0.5	35	3	3.0	322	1	Prac	1	n/a	10	670109	14.0	n/a	658194	1	n/a	11.915	0.5	6.0	52.9	58.9	7.1
12.529	0.5	35	1	1.0	281	1	Prac	1	n/a	11	670723	8.0	n/a	658194	1	n/a	12.529	0.5	6.0	52.9	58.9	7.1
13.142	0.5	35	4	4.0	306	1	Prac	1	n/a	12	671336	1.0	n/a	658194	1	n/a	13.142	0.5	6.0	52.9	58.9	7.1
13.772	0.5	35	4	4.0	237	1	Prac	1	n/a	13	671966	11.0	n/a	658194	1	n/a	13.772	0.5	6.0	52.9	58.9	7.1
14.386	0.5	35	4	4.0	208	1	Prac	1	n/a	14	672580	5.0	n/a	658194	1	n/a	14.386	0.5	6.0	52.9	58.9	7.1
15.016	0.5	35	3	4.0	187	0	Prac	1	n/a	15	673210	15.0	n/a	658194	1	n/a	15.016	0.5	6.0	52.9	58.9	7.1
15.629	0.5	35	2	2.0	320	1	Prac	1	n/a	16	673823	8.0	n/a	658194	1	n/a	15.629	0.5	6.0	52.9	58.9	7.1
16.242	0.5	35	4	4.0	375	1	Prac	1	n/a	17	674436	1.0	n/a	658194	1	n/a	16.242	0.5	6.0	52.9	58.9	7.1
16.872	0.5	35	1	1.0	325	1	Prac	1	n/a	18	675066	11.0	n/a	658194	1	n/a	16.872	0.5	6.0	52.9	58.9	7.1
17.486	0.5	35	3	3.0	304	1	Prac	1	n/a	19	675680	5.0	n/a	658194	1	n/a	17.486	0.5	6.0	52.9	58.9	7.1
18.116	0.5	35	3	3.0	302	1	Prac	1	n/a	20	676310	15.0	n/a	658194	1	n/a	18.116	0.5	6.0	52.9	58.9	7.1
18.729	0.5	35	4	4.0	315	1	Prac	1	n/a	21	676923	8.0	n/a	658194	1	n/a	18.729	0.5	6.0	52.9	58.9	7.1
19.343	0.5	35	2	2.0	294	1	Prac	1	n/a	22	677537	2.0	n/a	658194	1	n/a	19.343	0.5	6.0	52.9	58.9	7.1
19.973	0.5	35	2	2.0	286	1	Prac	1	n/a	23	678167	12.0	n/a	658194	1	n/a	19.973	0.5	6.0	52.9	58.9	7.1
20.586	0.5	35	2	2.0	325	1	Prac	1	n/a	24	678780	5.0	n/a	658194	1	n/a	20.586	0.5	6.0	52.9	58.9	7.1
21.216	0.5	35	3	3.0	337	1	Prac	1	n/a	25	679410	15.0	n/a	658194	1	n/a	21.216	0.5	6.0	52.9	58.9	7.1
21.83	0.5	35	2	2.0	336	1	Prac	1	n/a	26	680024	9.0	n/a	658194	1	n/a	21.83	0.5	6.0	52.9	58.9	7.1
22.443	0.5	35	2	2.0	286	1	Prac	1	n/a	27	680637	2.0	n/a	658194	1	n/a	22.443	0.5	6.0	52.9	58.9	7.1
23.073	0.5	35	2	2.0	300	1	Prac	1	n/a	28	681267	12.0	n/a	658194	1	n/a	23.073	0.5	6.0	52.9	58.9	7.1
23.686	0.5	35	2	2.0	284	1	Prac	1	n/a	29	681880	5.0	n/a	658194	1	n/a	23.686	0.5	6.0	52.9	58.9	7.1
24.316	0.5	35	3	3.0	355	1	Prac	1	n/a	30	682510	15.0	n/a	658194	1	n/a	24.316	0.5	6.0	52.9	58.9	7.1
24.93	0.5	35	4	4.0	330	1	Prac	1	n/a	31	683124	9.0	n/a	658194	1	n/a	24.93	0.5	6.0	52.9	58.9	7.1
25.543	0.5	35	3	3.0	357	1	Prac	1	n/a	32	683737	2.0	n/a	658194	1	n/a	25.543	0.5	6.0	52.9	58.9	7.1
26.173	0.5	35	2	2.0	286	1	Prac	1	n/a	33	684367	12.0	n/a	658194	1	n/a	26.173	0.5	6.0	52.9	58.9	7.1
26.787	0.5	35	4	4.0	338	1	Prac	1	n/a	34	684981	6.0	n/a	658194	1	n/a	26.787	0.5	6.0	52.9	58.9	7.1
27.417	0.5	35	4	4.0	284	1	Prac	1	n/a	35	685611	16.0	n/a	658194	1	n/a	27.417	0.5	6.0	52.9	58.9	7.1
28.03	0.5	35	2	2.0	299	1	Prac	1	n/a	36	686224	9.0	n/a	658194	1	n/a	28.03	0.5	6.0	52.9	58.9	7.1
28.644	0.5	35	4	4.0	333	1	Prac	1	n/a	37	686838	3.0	n/a	658194	1	n/a	28.644	0.5	6.0	52.9	58.9	7.1
29.274	0.5	35	2	2.0	290	1	Prac	1	n/a	38	687468	13.0	n/a	658194	1	n/a	29.274	0.5	6.0	52.9	58.9	7.1
29.887	0.5	35	1	1.0	301	1	Prac	1	n/a	39	688081	6.0	n/a	658194	1	n/a	29.887	0.5	6.0	52.9	58.9	7.1
30.501	0.5	35	4	4.0	320	1	Prac	1	n/a	40	688695	0.0	n/a	658194	1	n/a	30.501	0.5	6.0	52.9	58.9	7.1
31.131	0.5	35	4	4.0	299	1	Prac	1	n/a	41	689325	10.0	n/a	658194	1	n/a	31.131	0.5	6.0	52.9	58.9	7.1
31.744	0.5	35	2	2.0	296	1	Prac	1	n/a	42	689938	3.0	n/a	658194	1	n/a	31.744	0.5	6.0	52.9	58.9	7.1
