onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.33	0.5	2	4	4.0	341	1	Prac	1	1.0	1	54128	2.0	n/a	47798	3	n/a	6.33	0.5	6.0	52.9	58.9	7.1
6.96	0.5	2	3	3.0	347	1	Prac	1	1.0	2	54758	12.0	n/a	47798	3	n/a	6.96	0.5	6.0	52.9	58.9	7.1
7.574	0.5	2	2	2.0	328	1	Prac	1	1.0	3	55372	6.0	n/a	47798	3	n/a	7.574	0.5	6.0	52.9	58.9	7.1
8.204	0.5	2	3	3.0	352	1	Prac	1	1.0	4	56002	16.0	n/a	47798	3	n/a	8.204	0.5	6.0	52.9	58.9	7.1
8.817	0.5	2	4	4.0	356	1	Prac	1	1.0	5	56615	9.0	n/a	47798	3	n/a	8.817	0.5	6.0	52.9	58.9	7.1
9.431	0.5	2	1	1.0	351	1	P	1	1.0	6	57229	n/a	3.0	47798	3	n/a	9.431	0.5	6.0	52.9	58.9	7.1
10.061	0.5	2	4	4.0	376	1	R	1	1.0	7	57859	13.0	n/a	47798	3	n/a	10.061	0.5	6.0	52.9	58.9	7.1
10.674	0.5	2	2	2.0	350	1	P	1	1.0	8	58472	n/a	6.0	47798	3	PatternHigh	10.674	0.5	6.0	52.9	58.9	7.1
11.288	0.5	2	2	2.0	336	1	R	1	1.0	9	59086	0.0	n/a	47798	3	RandomLow	11.288	0.5	6.0	52.9	58.9	7.1
11.918	0.5	2	4	4.0	345	1	P	1	1.0	10	59716	n/a	10.0	47798	3	PatternHigh	11.918	0.5	6.0	52.9	58.9	7.1
12.531	0.5	2	3	3.0	342	1	R	1	1.0	11	60329	3.0	n/a	47798	3	RandomLow	12.531	0.5	6.0	52.9	58.9	7.1
13.161	0.5	2	3	3.0	315	1	P	1	1.0	12	60959	n/a	13.0	47798	3	PatternHigh	13.161	0.5	6.0	52.9	58.9	7.1
13.774	0.5	2	4	4.0	342	1	R	1	1.0	13	61572	6.0	n/a	47798	3	RandomLow	13.774	0.5	6.0	52.9	58.9	7.1
