onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.336	0.5	2	2	2.0	390	1	Prac	1	n/a	1	387120	8.0	n/a	380784	1	n/a	6.336	0.5	6.0	52.9	58.9	7.1
6.949	0.5	2	4	4.0	399	1	Prac	1	n/a	2	387733	1.0	n/a	380784	1	n/a	6.949	0.5	6.0	52.9	58.9	7.1
7.579	0.5	2	2	2.0	357	1	Prac	1	n/a	3	388363	11.0	n/a	380784	1	n/a	7.579	0.5	6.0	52.9	58.9	7.1
8.192	0.5	2	1	1.0	323	1	Prac	1	n/a	4	388976	4.0	n/a	380784	1	n/a	8.192	0.5	6.0	52.9	58.9	7.1
8.822	0.5	2	1	1.0	350	1	Prac	1	n/a	5	389606	14.0	n/a	380784	1	n/a	8.822	0.5	6.0	52.9	58.9	7.1
9.436	0.5	2	3	3.0	350	1	Prac	1	n/a	6	390220	8.0	n/a	380784	1	n/a	9.436	0.5	6.0	52.9	58.9	7.1
10.049	0.5	2	4	4.0	387	1	Prac	1	n/a	7	390833	1.0	n/a	380784	1	n/a	10.049	0.5	6.0	52.9	58.9	7.1
10.679	0.5	2	1	1.0	362	1	Prac	1	n/a	8	391463	11.0	n/a	380784	1	n/a	10.679	0.5	6.0	52.9	58.9	7.1
11.293	0.5	2	2	2.0	355	1	Prac	1	n/a	9	392077	5.0	n/a	380784	1	n/a	11.293	0.5	6.0	52.9	58.9	7.1
11.923	0.5	2	1	1.0	323	1	Prac	1	n/a	10	392707	15.0	n/a	380784	1	n/a	11.923	0.5	6.0	52.9	58.9	7.1
12.536	0.5	2	4	4.0	348	1	Prac	1	n/a	11	393320	8.0	n/a	380784	1	n/a	12.536	0.5	6.0	52.9	58.9	7.1
13.15	0.5	2	3	3.0	333	1	Prac	1	n/a	12	393934	2.0	n/a	380784	1	n/a	13.15	0.5	6.0	52.9	58.9	7.1
13.78	0.5	2	3	3.0	326	1	Prac	1	n/a	13	394564	12.0	n/a	380784	1	n/a	13.78	0.5	6.0	52.9	58.9	7.1
14.393	0.5	2	1	1.0	303	1	Prac	1	n/a	14	395177	5.0	n/a	380784	1	n/a	14.393	0.5	6.0	52.9	58.9	7.1
15.023	0.5	2	1	1.0	279	1	Prac	1	n/a	15	395807	15.0	n/a	380784	1	n/a	15.023	0.5	6.0	52.9	58.9	7.1
15.636	0.5	2	1	1.0	308	1	Prac	1	n/a	16	396420	8.0	n/a	380784	1	n/a	15.636	0.5	6.0	52.9	58.9	7.1
16.25	0.5	2	4	4.0	361	1	Prac	1	n/a	17	397034	2.0	n/a	380784	1	n/a	16.25	0.5	6.0	52.9	58.9	7.1
16.88	0.5	2	3	3.0	379	1	Prac	1	n/a	18	397664	12.0	n/a	380784	1	n/a	16.88	0.5	6.0	52.9	58.9	7.1
17.493	0.5	2	4	4.0	379	1	Prac	1	n/a	19	398277	5.0	n/a	380784	1	n/a	17.493	0.5	6.0	52.9	58.9	7.1
18.123	0.5	2	4	4.0	386	1	Prac	1	n/a	20	398907	15.0	n/a	380784	1	n/a	18.123	0.5	6.0	52.9	58.9	7.1
18.737	0.5	2	1	1.0	339	1	Prac	1	n/a	21	399521	9.0	n/a	380784	1	n/a	18.737	0.5	6.0	52.9	58.9	7.1
19.35	0.5	2	1	1.0	311	1	Prac	1	n/a	22	400134	2.0	n/a	380784	1	n/a	19.35	0.5	6.0	52.9	58.9	7.1
19.98	0.5	2	3	3.0	352	1	Prac	1	n/a	23	400764	12.0	n/a	380784	1	n/a	19.98	0.5	6.0	52.9	58.9	7.1
20.594	0.5	2	3	3.0	350	1	Prac	1	n/a	24	401378	6.0	n/a	380784	1	n/a	20.594	0.5	6.0	52.9	58.9	7.1
