onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.323	0.5	7	3	3.0	382	1	Prac	1	1.0	1	39132	3.0	n/a	32809	2	n/a	6.323	0.5	6.0	52.9	58.9	7.1
6.953	0.5	7	1	1.0	277	1	Prac	1	1.0	2	39762	13.0	n/a	32809	2	n/a	6.953	0.5	6.0	52.9	58.9	7.1
7.566	0.5	7	3	3.0	314	1	Prac	1	1.0	3	40375	6.0	n/a	32809	2	n/a	7.566	0.5	6.0	52.9	58.9	7.1
8.18	0.5	7	3	3.0	263	1	Prac	1	1.0	4	40989	0.0	n/a	32809	2	n/a	8.18	0.5	6.0	52.9	58.9	7.1
8.81	0.5	7	1	1.0	360	1	Prac	1	1.0	5	41619	10.0	n/a	32809	2	n/a	8.81	0.5	6.0	52.9	58.9	7.1
9.423	0.5	7	2	2.0	363	1	P	1	1.0	6	42232	n/a	3.0	32809	2	n/a	9.423	0.5	6.0	52.9	58.9	7.1
10.053	0.5	7	4	3.0	308	0	R	1	1.0	7	42862	13.0	n/a	32809	2	n/a	10.053	0.5	6.0	52.9	58.9	7.1
10.666	0.5	7	1	1.0	322	1	P	1	1.0	8	43475	n/a	6.0	32809	2	PatternHigh	10.666	0.5	6.0	52.9	58.9	7.1
11.28	0.5	7	3	3.0	334	1	R	1	1.0	9	44089	0.0	n/a	32809	2	RandomLow	11.28	0.5	6.0	52.9	58.9	7.1
11.91	0.5	7	3	3.0	302	1	P	1	1.0	10	44719	n/a	10.0	32809	2	PatternHigh	11.91	0.5	6.0	52.9	58.9	7.1
12.523	0.5	7	1	1.0	312	1	R	1	1.0	11	45332	3.0	n/a	32809	2	RandomLow	12.523	0.5	6.0	52.9	58.9	7.1
13.153	0.5	7	4	4.0	317	1	P	1	1.0	12	45962	n/a	13.0	32809	2	PatternHigh	13.153	0.5	6.0	52.9	58.9	7.1
13.767	0.5	7	1	1.0	347	1	R	1	1.0	13	46576	7.0	n/a	32809	2	RandomLow	13.767	0.5	6.0	52.9	58.9	7.1
14.38	0.5	7	2	2.0	380	1	P	1	1.0	14	47189	n/a	0.0	32809	2	PatternHigh	14.38	0.5	6.0	52.9	58.9	7.1
15.01	0.5	7	2	2.0	278	1	R	1	1.0	15	47819	10.0	n/a	32809	2	RandomLow	15.01	0.5	6.0	52.9	58.9	7.1
15.624	0.5	7	1	1.0	347	1	P	1	1.0	16	48433	n/a	4.0	32809	2	PatternHigh	15.624	0.5	6.0	52.9	58.9	7.1
16.254	0.5	7	3	3.0	303	1	R	1	1.0	17	49063	14.0	n/a	32809	2	RandomLow	16.254	0.5	6.0	52.9	58.9	7.1
16.867	0.5	7	3	3.0	285	1	P	1	1.0	18	49676	n/a	7.0	32809	2	PatternHigh	16.867	0.5	6.0	52.9	58.9	7.1
17.481	0.5	7	1	1.0	281	1	R	1	1.0	19	50290	1.0	n/a	32809	2	RandomLow	17.481	0.5	6.0	52.9	58.9	7.1
18.11	0.5	7	4	4.0	300	1	P	1	1.0	20	50919	n/a	10.0	32809	2	PatternHigh	18.11	0.5	6.0	52.9	58.9	7.1
18.724	0.5	7	4	4.0	289	1	R	1	1.0	21	51533	4.0	n/a	32809	2	RandomLow	18.724	0.5	6.0	52.9	58.9	7.1
19.354	0.5	7	2	2.0	328	1	P	1	1.0	22	52163	n/a	14.0	32809	2	PatternHigh	19.354	0.5	6.0	52.9	58.9	7.1
19.967	0.5	7	4	4.0	364	1	R	1	1.0	23	52776	7.0	n/a	32809	2	RandomLow	19.967	0.5	6.0	52.9	58.9	7.1
20.581	0.5	7	1	1.0	268	1	P	1	1.0	24	53390	n/a	1.0	32809	2	PatternHigh	20.581	0.5	6.0	52.9	58.9	7.1
21.211	0.5	7	4	4.0	286	1	R	1	1.0	25	54020	11.0	n/a	32809	2	RandomLow	21.211	0.5	6.0	52.9	58.9	7.1
21.824	0.5	7	3	3.0	358	1	P	1	1.0	26	54633	n/a	4.0	32809	2	PatternHigh	21.824	0.5	6.0	52.9	58.9	7.1
22.454	0.5	7	3	3.0	307	1	R	1	1.0	27	55263	14.0	n/a	32809	2	RandomLow	22.454	0.5	6.0	52.9	58.9	7.1
23.068	0.5	7	4	4.0	350	1	P	1	1.0	28	55877	n/a	8.0	32809	2	PatternHigh	23.068	0.5	6.0	52.9	58.9	7.1
23.681	0.5	7	4	4.0	284	1	R	1	1.0	29	56490	1.0	n/a	32809	2	RandomHigh	23.681	0.5	6.0	52.9	58.9	7.1
24.311	0.5	7	2	2.0	330	1	P	1	1.0	30	57120	n/a	11.0	32809	2	PatternHigh	24.311	0.5	6.0	52.9	58.9	7.1
24.925	0.5	7	1	1.0	292	1	R	1	1.0	31	57734	5.0	n/a	32809	2	RandomLow	24.925	0.5	6.0	52.9	58.9	7.1
25.555	0.5	7	1	1.0	305	1	P	1	1.0	32	58364	n/a	15.0	32809	2	PatternHigh	25.555	0.5	6.0	52.9	58.9	7.1
26.168	0.5	7	4	4.0	368	1	R	1	1.0	33	58977	8.0	n/a	32809	2	RandomLow	26.168	0.5	6.0	52.9	58.9	7.1
26.781	0.5	7	3	3.0	431	1	P	1	1.0	34	59590	n/a	1.0	32809	2	PatternHigh	26.781	0.5	6.0	52.9	58.9	7.1
27.411	0.5	7	2	2.0	271	1	R	1	1.0	35	60220	11.0	n/a	32809	2	RandomHigh	27.411	0.5	6.0	52.9	58.9	7.1
28.025	0.5	7	4	4.0	325	1	P	1	1.0	36	60834	n/a	5.0	32809	2	PatternHigh	28.025	0.5	6.0	52.9	58.9	7.1
28.655	0.5	7	4	4.0	331	1	R	1	1.0	37	61464	15.0	n/a	32809	2	RandomLow	28.655	0.5	6.0	52.9	58.9	7.1
29.268	0.5	7	2	2.0	334	1	P	1	1.0	38	62077	n/a	8.0	32809	2	PatternHigh	29.268	0.5	6.0	52.9	58.9	7.1
29.882	0.5	7	1	1.0	305	1	R	1	1.0	39	62691	2.0	n/a	32809	2	RandomLow	29.882	0.5	6.0	52.9	58.9	7.1
30.512	0.5	7	1	1.0	329	1	P	1	1.0	40	63321	n/a	12.0	32809	2	PatternHigh	30.512	0.5	6.0	52.9	58.9	7.1
31.125	0.5	7	2	2.0	375	1	R	1	1.0	41	63934	5.0	n/a	32809	2	RandomLow	31.125	0.5	6.0	52.9	58.9	7.1
31.755	0.5	7	3	3.0	434	1	P	1	1.0	42	64564	n/a	15.0	32809	2	PatternHigh	31.755	0.5	6.0	52.9	58.9	7.1
32.369	0.5	7	4	4.0	293	1	R	1	1.0	43	65178	9.0	n/a	32809	2	RandomLow	32.369	0.5	6.0	52.9	58.9	7.1
32.982	0.5	7	4	4.0	305	1	P	1	1.0	44	65791	n/a	2.0	32809	2	PatternHigh	32.982	0.5	6.0	52.9	58.9	7.1
33.612	0.5	7	3	3.0	389	1	R	1	1.0	45	66421	12.0	n/a	32809	2	RandomLow	33.612	0.5	6.0	52.9	58.9	7.1
34.225	0.5	7	2	2.0	326	1	P	1	1.0	46	67034	n/a	5.0	32809	2	PatternHigh	34.225	0.5	6.0	52.9	58.9	7.1
34.855	0.5	7	2	2.0	334	1	R	1	1.0	47	67664	15.0	n/a	32809	2	RandomLow	34.855	0.5	6.0	52.9	58.9	7.1
35.469	0.5	7	1	1.0	287	1	P	1	1.0	48	68278	n/a	9.0	32809	2	PatternHigh	35.469	0.5	6.0	52.9	58.9	7.1
36.082	0.5	7	2	3.0	345	0	R	1	1.0	49	68891	2.0	n/a	32809	2	RandomLow	36.082	0.5	6.0	52.9	58.9	7.1
36.712	0.5	7	3	3.0	458	1	P	1	1.0	50	69521	n/a	12.0	32809	2	PatternHigh	36.712	0.5	6.0	52.9	58.9	7.1
37.326	0.5	7	4	4.0	312	1	R	1	1.0	51	70135	6.0	n/a	32809	2	RandomLow	37.326	0.5	6.0	52.9	58.9	7.1
37.956	0.5	7	4	4.0	351	1	P	1	1.0	52	70765	n/a	16.0	32809	2	PatternHigh	37.956	0.5	6.0	52.9	58.9	7.1
38.569	0.5	7	2	2.0	345	1	R	1	1.0	53	71378	9.0	n/a	32809	2	RandomHigh	38.569	0.5	6.0	52.9	58.9	7.1
39.183	0.5	7	2	2.0	363	1	P	1	1.0	54	71992	n/a	3.0	32809	2	PatternHigh	39.183	0.5	6.0	52.9	58.9	7.1
39.813	0.5	7	1	1.0	302	1	R	1	1.0	55	72622	13.0	n/a	32809	2	RandomHigh	39.813	0.5	6.0	52.9	58.9	7.1
40.426	0.5	7	1	1.0	293	1	P	1	1.0	56	73235	n/a	6.0	32809	2	PatternHigh	40.426	0.5	6.0	52.9	58.9	7.1
41.04	0.5	7	4	4.0	338	1	R	1	1.0	57	73849	0.0	n/a	32809	2	RandomLow	41.04	0.5	6.0	52.9	58.9	7.1
41.67	0.5	7	3	3.0	394	1	P	1	1.0	58	74479	n/a	10.0	32809	2	PatternHigh	41.67	0.5	6.0	52.9	58.9	7.1
42.283	0.5	7	1	1.0	348	1	R	1	1.0	59	75092	3.0	n/a	32809	2	RandomLow	42.283	0.5	6.0	52.9	58.9	7.1
42.913	0.5	7	4	4.0	336	1	P	1	1.0	60	75722	n/a	13.0	32809	2	PatternHigh	42.913	0.5	6.0	52.9	58.9	7.1
43.526	0.5	7	4	4.0	313	1	R	1	1.0	61	76335	6.0	n/a	32809	2	RandomLow	43.526	0.5	6.0	52.9	58.9	7.1
44.14	0.5	7	2	2.0	379	1	P	1	1.0	62	76949	n/a	0.0	32809	2	PatternHigh	44.14	0.5	6.0	52.9	58.9	7.1
