onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.323	0.5	20	4	4.0	352	1	Prac	1	1.0	1	41445	3.0	n/a	35122	3	n/a	6.323	0.5	6.0	52.9	58.9	7.1
6.954	0.5	20	1	1.0	314	1	Prac	1	1.0	2	42076	14.0	n/a	35122	3	n/a	6.954	0.5	6.0	52.9	58.9	7.1
7.567	0.5	20	4	4.0	376	1	Prac	1	1.0	3	42689	7.0	n/a	35122	3	n/a	7.567	0.5	6.0	52.9	58.9	7.1
8.18	0.5	20	2	2.0	287	1	Prac	1	1.0	4	43302	0.0	n/a	35122	3	n/a	8.18	0.5	6.0	52.9	58.9	7.1
8.81	0.5	20	1	1.0	296	1	Prac	1	1.0	5	43932	10.0	n/a	35122	3	n/a	8.81	0.5	6.0	52.9	58.9	7.1
9.424	0.5	20	4	4.0	326	1	P	1	1.0	6	44546	n/a	4.0	35122	3	n/a	9.424	0.5	6.0	52.9	58.9	7.1
10.054	0.5	20	1	1.0	329	1	R	1	1.0	7	45176	14.0	n/a	35122	3	n/a	10.054	0.5	6.0	52.9	58.9	7.1
10.667	0.5	20	1	1.0	411	1	P	1	1.0	8	45789	n/a	7.0	35122	3	PatternHigh	10.667	0.5	6.0	52.9	58.9	7.1
11.281	0.5	20	1	1.0	342	1	R	1	1.0	9	46403	1.0	n/a	35122	3	RandomLow	11.281	0.5	6.0	52.9	58.9	7.1
11.911	0.5	20	3	3.0	337	1	P	1	1.0	10	47033	n/a	11.0	35122	3	PatternHigh	11.911	0.5	6.0	52.9	58.9	7.1
12.524	0.5	20	2	2.0	291	1	R	1	1.0	11	47646	4.0	n/a	35122	3	RandomLow	12.524	0.5	6.0	52.9	58.9	7.1
13.154	0.5	20	2	2.0	212	1	P	1	1.0	12	48276	n/a	14.0	35122	3	PatternHigh	13.154	0.5	6.0	52.9	58.9	7.1
13.768	0.5	20	1	1.0	331	1	R	1	1.0	13	48890	8.0	n/a	35122	3	RandomLow	13.768	0.5	6.0	52.9	58.9	7.1
14.381	0.5	20	4	4.0	331	1	P	1	1.0	14	49503	n/a	1.0	35122	3	PatternHigh	14.381	0.5	6.0	52.9	58.9	7.1
15.011	0.5	20	4	4.0	315	1	R	1	1.0	15	50133	11.0	n/a	35122	3	RandomLow	15.011	0.5	6.0	52.9	58.9	7.1
15.624	0.5	20	1	1.0	321	1	P	1	1.0	16	50746	n/a	4.0	35122	3	PatternHigh	15.624	0.5	6.0	52.9	58.9	7.1
16.254	0.5	20	3	3.0	313	1	R	1	1.0	17	51376	14.0	n/a	35122	3	RandomLow	16.254	0.5	6.0	52.9	58.9	7.1
16.868	0.5	20	3	3.0	266	1	P	1	1.0	18	51990	n/a	8.0	35122	3	PatternHigh	16.868	0.5	6.0	52.9	58.9	7.1
17.481	0.5	20	3	3.0	300	1	R	1	1.0	19	52603	1.0	n/a	35122	3	RandomLow	17.481	0.5	6.0	52.9	58.9	7.1
18.111	0.5	20	2	2.0	294	1	P	1	1.0	20	53233	n/a	11.0	35122	3	PatternHigh	18.111	0.5	6.0	52.9	58.9	7.1
18.725	0.5	20	1	1.0	359	1	R	1	1.0	21	53847	5.0	n/a	35122	3	RandomLow	18.725	0.5	6.0	52.9	58.9	7.1
19.355	0.5	20	4	4.0	312	1	P	1	1.0	22	54477	n/a	15.0	35122	3	PatternHigh	19.355	0.5	6.0	52.9	58.9	7.1
19.968	0.5	20	2	2.0	306	1	R	1	1.0	23	55090	8.0	n/a	35122	3	RandomLow	19.968	0.5	6.0	52.9	58.9	7.1
20.582	0.5	20	1	1.0	319	1	P	1	1.0	24	55704	n/a	2.0	35122	3	PatternHigh	20.582	0.5	6.0	52.9	58.9	7.1
21.212	0.5	20	4	4.0	303	1	R	1	1.0	25	56334	12.0	n/a	35122	3	RandomHigh	21.212	0.5	6.0	52.9	58.9	7.1
21.825	0.5	20	3	3.0	320	1	P	1	1.0	26	56947	n/a	5.0	35122	3	PatternHigh	21.825	0.5	6.0	52.9	58.9	7.1
22.455	0.5	20	1	1.0	292	1	R	1	1.0	27	57577	15.0	n/a	35122	3	RandomHigh	22.455	0.5	6.0	52.9	58.9	7.1
23.069	0.5	20	2	2.0	357	1	P	1	1.0	28	58191	n/a	9.0	35122	3	PatternHigh	23.069	0.5	6.0	52.9	58.9	7.1
23.682	0.5	20	1	1.0	360	1	R	1	1.0	29	58804	2.0	n/a	35122	3	RandomLow	23.682	0.5	6.0	52.9	58.9	7.1
24.312	0.5	20	4	4.0	306	1	P	1	1.0	30	59434	n/a	12.0	35122	3	PatternHigh	24.312	0.5	6.0	52.9	58.9	7.1
24.925	0.5	20	4	4.0	237	1	R	1	1.0	31	60047	5.0	n/a	35122	3	RandomLow	24.925	0.5	6.0	52.9	58.9	7.1
25.555	0.5	20	1	1.0	390	1	P	1	1.0	32	60677	n/a	15.0	35122	3	PatternHigh	25.555	0.5	6.0	52.9	58.9	7.1
26.169	0.5	20	1	1.0	264	1	R	1	1.0	33	61291	9.0	n/a	35122	3	RandomHigh	26.169	0.5	6.0	52.9	58.9	7.1
26.782	0.5	20	3	3.0	290	1	P	1	1.0	34	61904	n/a	2.0	35122	3	PatternHigh	26.782	0.5	6.0	52.9	58.9	7.1
27.412	0.5	20	3	3.0	243	1	R	1	1.0	35	62534	12.0	n/a	35122	3	RandomHigh	27.412	0.5	6.0	52.9	58.9	7.1
28.026	0.5	20	2	3.0	199	0	P	1	1.0	36	63148	n/a	6.0	35122	3	PatternHigh	28.026	0.5	6.0	52.9	58.9	7.1
28.656	0.5	20	4	4.0	315	1	R	1	1.0	37	63778	16.0	n/a	35122	3	RandomLow	28.656	0.5	6.0	52.9	58.9	7.1
29.269	0.5	20	4	4.0	298	1	P	1	1.0	38	64391	n/a	9.0	35122	3	PatternHigh	29.269	0.5	6.0	52.9	58.9	7.1
29.883	0.5	20	2	2.0	338	1	R	1	1.0	39	65005	3.0	n/a	35122	3	RandomLow	29.883	0.5	6.0	52.9	58.9	7.1
30.513	0.5	20	1	1.0	321	1	P	1	1.0	40	65635	n/a	13.0	35122	3	PatternHigh	30.513	0.5	6.0	52.9	58.9	7.1
31.126	0.5	20	4	4.0	353	1	R	1	1.0	41	66248	6.0	n/a	35122	3	RandomHigh	31.126	0.5	6.0	52.9	58.9	7.1
31.756	0.5	20	3	3.0	341	1	P	1	1.0	42	66878	n/a	16.0	35122	3	PatternHigh	31.756	0.5	6.0	52.9	58.9	7.1
32.369	0.5	20	4	4.0	377	1	R	1	1.0	43	67491	9.0	n/a	35122	3	RandomLow	32.369	0.5	6.0	52.9	58.9	7.1
32.983	0.5	20	2	2.0	336	1	P	1	1.0	44	68105	n/a	3.0	35122	3	PatternHigh	32.983	0.5	6.0	52.9	58.9	7.1
33.613	0.5	20	3	3.0	364	1	R	1	1.0	45	68735	13.0	n/a	35122	3	RandomLow	33.613	0.5	6.0	52.9	58.9	7.1
34.226	0.5	20	4	4.0	309	1	P	1	1.0	46	69348	n/a	6.0	35122	3	PatternHigh	34.226	0.5	6.0	52.9	58.9	7.1
34.84	0.5	20	3	3.0	316	1	R	1	1.0	47	69962	0.0	n/a	35122	3	RandomLow	34.84	0.5	6.0	52.9	58.9	7.1
35.47	0.5	20	1	1.0	383	1	P	1	1.0	48	70592	n/a	10.0	35122	3	PatternHigh	35.47	0.5	6.0	52.9	58.9	7.1
36.083	0.5	20	2	2.0	332	1	R	1	1.0	49	71205	3.0	n/a	35122	3	RandomHigh	36.083	0.5	6.0	52.9	58.9	7.1
36.713	0.5	20	3	3.0	245	1	P	1	1.0	50	71835	n/a	13.0	35122	3	PatternHigh	36.713	0.5	6.0	52.9	58.9	7.1
37.327	0.5	20	4	4.0	312	1	R	1	1.0	51	72449	7.0	n/a	35122	3	RandomHigh	37.327	0.5	6.0	52.9	58.9	7.1
37.94	0.5	20	2	2.0	293	1	P	1	1.0	52	73062	n/a	0.0	35122	3	PatternHigh	37.94	0.5	6.0	52.9	58.9	7.1
38.57	0.5	20	1	1.0	290	1	R	1	1.0	53	73692	10.0	n/a	35122	3	RandomHigh	38.57	0.5	6.0	52.9	58.9	7.1
39.184	0.5	20	4	4.0	317	1	P	1	1.0	54	74306	n/a	4.0	35122	3	PatternHigh	39.184	0.5	6.0	52.9	58.9	7.1
39.814	0.5	20	3	3.0	360	1	R	1	1.0	55	74936	14.0	n/a	35122	3	RandomHigh	39.814	0.5	6.0	52.9	58.9	7.1
40.427	0.5	20	1	1.0	287	1	P	1	1.0	56	75549	n/a	7.0	35122	3	PatternHigh	40.427	0.5	6.0	52.9	58.9	7.1
41.04	0.5	20	4	4.0	343	1	R	1	1.0	57	76162	0.0	n/a	35122	3	RandomLow	41.04	0.5	6.0	52.9	58.9	7.1
