onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.323	0.5	5	3	3.0	354	1	Prac	1	n/a	1	487923	3.0	n/a	481600	1	n/a	6.323	0.5	6.0	52.9	58.9	7.1
6.953	0.5	5	1	1.0	332	1	Prac	1	n/a	2	488553	13.0	n/a	481600	1	n/a	6.953	0.5	6.0	52.9	58.9	7.1
7.566	0.5	5	4	4.0	313	1	Prac	1	n/a	3	489166	6.0	n/a	481600	1	n/a	7.566	0.5	6.0	52.9	58.9	7.1
8.179	0.5	5	2	2.0	295	1	Prac	1	n/a	4	489779	-1.0	n/a	481600	1	n/a	8.179	0.5	6.0	52.9	58.9	7.1
8.809	0.5	5	2	2.0	361	1	Prac	1	n/a	5	490409	9.0	n/a	481600	1	n/a	8.809	0.5	6.0	52.9	58.9	7.1
9.423	0.5	5	1	1.0	347	1	Prac	1	n/a	6	491023	3.0	n/a	481600	1	n/a	9.423	0.5	6.0	52.9	58.9	7.1
10.053	0.5	5	2	2.0	358	1	Prac	1	n/a	7	491653	13.0	n/a	481600	1	n/a	10.053	0.5	6.0	52.9	58.9	7.1
10.666	0.5	5	3	3.0	320	1	Prac	1	n/a	8	492266	6.0	n/a	481600	1	n/a	10.666	0.5	6.0	52.9	58.9	7.1
11.28	0.5	5	1	1.0	358	1	Prac	1	n/a	9	492880	0.0	n/a	481600	1	n/a	11.28	0.5	6.0	52.9	58.9	7.1
11.91	0.5	5	4	4.0	350	1	Prac	1	n/a	10	493510	10.0	n/a	481600	1	n/a	11.91	0.5	6.0	52.9	58.9	7.1
12.523	0.5	5	1	1.0	310	1	Prac	1	n/a	11	494123	3.0	n/a	481600	1	n/a	12.523	0.5	6.0	52.9	58.9	7.1
13.153	0.5	5	4	3.0	325	0	Prac	1	n/a	12	494753	13.0	n/a	481600	1	n/a	13.153	0.5	6.0	52.9	58.9	7.1
13.767	0.5	5	2	4.0	96	0	Prac	1	n/a	13	495367	7.0	n/a	481600	1	n/a	13.767	0.5	6.0	52.9	58.9	7.1
14.38	0.5	5	3	3.0	366	1	Prac	1	n/a	14	495980	0.0	n/a	481600	1	n/a	14.38	0.5	6.0	52.9	58.9	7.1
15.01	0.5	5	2	2.0	304	1	Prac	1	n/a	15	496610	10.0	n/a	481600	1	n/a	15.01	0.5	6.0	52.9	58.9	7.1
15.623	0.5	5	1	1.0	344	1	Prac	1	n/a	16	497223	3.0	n/a	481600	1	n/a	15.623	0.5	6.0	52.9	58.9	7.1
16.253	0.5	5	3	3.0	316	1	Prac	1	n/a	17	497853	13.0	n/a	481600	1	n/a	16.253	0.5	6.0	52.9	58.9	7.1
16.867	0.5	5	4	4.0	308	1	Prac	1	n/a	18	498467	7.0	n/a	481600	1	n/a	16.867	0.5	6.0	52.9	58.9	7.1
17.48	0.5	5	3	2.0	275	0	Prac	1	n/a	19	499080	0.0	n/a	481600	1	n/a	17.48	0.5	6.0	52.9	58.9	7.1
18.11	0.5	5	1	1.0	409	1	Prac	1	n/a	20	499710	10.0	n/a	481600	1	n/a	18.11	0.5	6.0	52.9	58.9	7.1
18.724	0.5	5	2	2.0	382	1	Prac	1	n/a	21	500324	4.0	n/a	481600	1	n/a	18.724	0.5	6.0	52.9	58.9	7.1
19.354	0.5	5	4	4.0	320	1	Prac	1	n/a	22	500954	14.0	n/a	481600	1	n/a	19.354	0.5	6.0	52.9	58.9	7.1
19.967	0.5	5	1	1.0	411	1	Prac	1	n/a	23	501567	7.0	n/a	481600	1	n/a	19.967	0.5	6.0	52.9	58.9	7.1
20.581	0.5	5	4	4.0	371	1	Prac	1	n/a	24	502181	1.0	n/a	481600	1	n/a	20.581	0.5	6.0	52.9	58.9	7.1
21.211	0.5	5	2	2.0	314	1	Prac	1	n/a	25	502811	11.0	n/a	481600	1	n/a	21.211	0.5	6.0	52.9	58.9	7.1
21.824	0.5	5	1	1.0	309	1	Prac	1	n/a	26	503424	4.0	n/a	481600	1	n/a	21.824	0.5	6.0	52.9	58.9	7.1
22.454	0.5	5	1	1.0	392	1	Prac	1	n/a	27	504054	14.0	n/a	481600	1	n/a	22.454	0.5	6.0	52.9	58.9	7.1
23.068	0.5	5	1	1.0	338	1	Prac	1	n/a	28	504668	8.0	n/a	481600	1	n/a	23.068	0.5	6.0	52.9	58.9	7.1
23.681	0.5	5	4	4.0	369	1	Prac	1	n/a	29	505281	1.0	n/a	481600	1	n/a	23.681	0.5	6.0	52.9	58.9	7.1
24.311	0.5	5	2	2.0	307	1	Prac	1	n/a	30	505911	11.0	n/a	481600	1	n/a	24.311	0.5	6.0	52.9	58.9	7.1
24.924	0.5	5	4	4.0	383	1	Prac	1	n/a	31	506524	4.0	n/a	481600	1	n/a	24.924	0.5	6.0	52.9	58.9	7.1
25.554	0.5	5	1	2.0	272	0	Prac	1	n/a	32	507154	14.0	n/a	481600	1	n/a	25.554	0.5	6.0	52.9	58.9	7.1
26.168	0.5	5	3	3.0	348	1	Prac	1	n/a	33	507768	8.0	n/a	481600	1	n/a	26.168	0.5	6.0	52.9	58.9	7.1
26.781	0.5	5	3	3.0	380	1	Prac	1	n/a	34	508381	1.0	n/a	481600	1	n/a	26.781	0.5	6.0	52.9	58.9	7.1
27.411	0.5	5	3	3.0	339	1	Prac	1	n/a	35	509011	11.0	n/a	481600	1	n/a	27.411	0.5	6.0	52.9	58.9	7.1
28.025	0.5	5	3	3.0	387	1	Prac	1	n/a	36	509625	5.0	n/a	481600	1	n/a	28.025	0.5	6.0	52.9	58.9	7.1
28.655	0.5	5	3	3.0	351	1	Prac	1	n/a	37	510255	15.0	n/a	481600	1	n/a	28.655	0.5	6.0	52.9	58.9	7.1
29.268	0.5	5	3	3.0	416	1	Prac	1	n/a	38	510868	8.0	n/a	481600	1	n/a	29.268	0.5	6.0	52.9	58.9	7.1
29.882	0.5	5	2	2.0	381	1	Prac	1	n/a	39	511482	2.0	n/a	481600	1	n/a	29.882	0.5	6.0	52.9	58.9	7.1
30.512	0.5	5	1	1.0	394	1	Prac	1	n/a	40	512112	12.0	n/a	481600	1	n/a	30.512	0.5	6.0	52.9	58.9	7.1
31.125	0.5	5	1	1.0	348	1	Prac	1	n/a	41	512725	5.0	n/a	481600	1	n/a	31.125	0.5	6.0	52.9	58.9	7.1
31.755	0.5	5	2	2.0	403	1	Prac	1	n/a	42	513355	15.0	n/a	481600	1	n/a	31.755	0.5	6.0	52.9	58.9	7.1
32.368	0.5	5	4	4.0	362	1	Prac	1	n/a	43	513968	8.0	n/a	481600	1	n/a	32.368	0.5	6.0	52.9	58.9	7.1
32.982	0.5	5	4	4.0	425	1	Prac	1	n/a	44	514582	2.0	n/a	481600	1	n/a	32.982	0.5	6.0	52.9	58.9	7.1
33.612	0.5	5	3	3.0	399	1	Prac	1	n/a	45	515212	12.0	n/a	481600	1	n/a	33.612	0.5	6.0	52.9	58.9	7.1
34.225	0.5	5	4	4.0	406	1	Prac	1	n/a	46	515825	5.0	n/a	481600	1	n/a	34.225	0.5	6.0	52.9	58.9	7.1
34.855	0.5	5	1	1.0	407	1	Prac	1	n/a	47	516455	15.0	n/a	481600	1	n/a	34.855	0.5	6.0	52.9	58.9	7.1
35.469	0.5	5	3	3.0	369	1	Prac	1	n/a	48	517069	9.0	n/a	481600	1	n/a	35.469	0.5	6.0	52.9	58.9	7.1
36.082	0.5	5	3	3.0	379	1	Prac	1	n/a	49	517682	2.0	n/a	481600	1	n/a	36.082	0.5	6.0	52.9	58.9	7.1
36.712	0.5	5	2	2.0	398	1	Prac	1	n/a	50	518312	12.0	n/a	481600	1	n/a	36.712	0.5	6.0	52.9	58.9	7.1
37.326	0.5	5	4	4.0	348	1	Prac	1	n/a	51	518926	6.0	n/a	481600	1	n/a	37.326	0.5	6.0	52.9	58.9	7.1
37.956	0.5	5	1	1.0	283	1	Prac	1	n/a	52	519556	16.0	n/a	481600	1	n/a	37.956	0.5	6.0	52.9	58.9	7.1
38.569	0.5	5	3	3.0	300	1	Prac	1	n/a	53	520169	9.0	n/a	481600	1	n/a	38.569	0.5	6.0	52.9	58.9	7.1
39.183	0.5	5	2	2.0	339	1	Prac	1	n/a	54	520783	3.0	n/a	481600	1	n/a	39.183	0.5	6.0	52.9	58.9	7.1
39.813	0.5	5	1	1.0	349	1	Prac	1	n/a	55	521413	13.0	n/a	481600	1	n/a	39.813	0.5	6.0	52.9	58.9	7.1
40.426	0.5	5	3	3.0	291	1	Prac	1	n/a	56	522026	6.0	n/a	481600	1	n/a	40.426	0.5	6.0	52.9	58.9	7.1
41.056	0.5	5	2	3.0	229	0	Prac	1	n/a	57	522656	16.0	n/a	481600	1	n/a	41.056	0.5	6.0	52.9	58.9	7.1
41.669	0.5	5	3	3.0	382	1	Prac	1	n/a	58	523269	9.0	n/a	481600	1	n/a	41.669	0.5	6.0	52.9	58.9	7.1
42.283	0.5	5	4	n/a	0	0	Prac	1	n/a	59	523883	3.0	n/a	481600	1	n/a	42.283	0.5	6.0	52.9	58.9	7.1
42.913	0.5	5	4	4.0	400	1	Prac	1	n/a	60	524513	13.0	n/a	481600	1	n/a	42.913	0.5	6.0	52.9	58.9	7.1
43.526	0.5	5	2	1.0	378	0	Prac	1	n/a	61	525126	6.0	n/a	481600	1	n/a	43.526	0.5	6.0	52.9	58.9	7.1
44.14	0.5	5	3	3.0	398	1	Prac	1	n/a	62	525740	0.0	n/a	481600	1	n/a	44.14	0.5	6.0	52.9	58.9	7.1
44.77	0.5	5	3	3.0	333	1	Prac	1	n/a	63	526370	10.0	n/a	481600	1	n/a	44.77	0.5	6.0	52.9	58.9	7.1
45.383	0.5	5	2	2.0	333	1	Prac	1	n/a	64	526983	3.0	n/a	481600	1	n/a	45.383	0.5	6.0	52.9	58.9	7.1
46.013	0.5	5	3	4.0	399	0	Prac	1	n/a	65	527613	13.0	n/a	481600	1	n/a	46.013	0.5	6.0	52.9	58.9	7.1
46.627	0.5	5	4	4.0	361	1	Prac	1	n/a	66	528227	7.0	n/a	481600	1	n/a	46.627	0.5	6.0	52.9	58.9	7.1
47.24	0.5	5	2	2.0	298	1	Prac	1	n/a	67	528840	0.0	n/a	481600	1	n/a	47.24	0.5	6.0	52.9	58.9	7.1
47.87	0.5	5	2	2.0	295	1	Prac	1	n/a	68	529470	10.0	n/a	481600	1	n/a	47.87	0.5	6.0	52.9	58.9	7.1
48.483	0.5	5	3	2.0	332	0	Prac	1	n/a	69	530083	3.0	n/a	481600	1	n/a	48.483	0.5	6.0	52.9	58.9	7.1
49.113	0.5	5	1	1.0	386	1	Prac	1	n/a	70	530713	13.0	n/a	481600	1	n/a	49.113	0.5	6.0	52.9	58.9	7.1
49.727	0.5	5	1	1.0	363	1	Prac	1	n/a	71	531327	7.0	n/a	481600	1	n/a	49.727	0.5	6.0	52.9	58.9	7.1
50.34	0.5	5	4	4.0	332	1	Prac	1	n/a	72	531940	0.0	n/a	481600	1	n/a	50.34	0.5	6.0	52.9	58.9	7.1
50.97	0.5	5	2	2.0	292	1	Prac	1	n/a	73	532570	10.0	n/a	481600	1	n/a	50.97	0.5	6.0	52.9	58.9	7.1
51.584	0.5	5	2	2.0	309	1	Prac	1	n/a	74	533184	4.0	n/a	481600	1	n/a	51.584	0.5	6.0	52.9	58.9	7.1
52.214	0.5	5	2	2.0	294	1	Prac	1	n/a	75	533814	14.0	n/a	481600	1	n/a	52.214	0.5	6.0	52.9	58.9	7.1
52.827	0.5	5	4	4.0	407	1	Prac	1	n/a	76	534427	7.0	n/a	481600	1	n/a	52.827	0.5	6.0	52.9	58.9	7.1
53.441	0.5	5	4	4.0	370	1	Prac	1	n/a	77	535041	1.0	n/a	481600	1	n/a	53.441	0.5	6.0	52.9	58.9	7.1
54.071	0.5	5	1	1.0	386	1	Prac	1	n/a	78	535671	11.0	n/a	481600	1	n/a	54.071	0.5	6.0	52.9	58.9	7.1
54.684	0.5	5	4	3.0	410	0	Prac	1	n/a	79	536284	4.0	n/a	481600	1	n/a	54.684	0.5	6.0	52.9	58.9	7.1
55.314	0.5	5	2	2.0	366	1	Prac	1	n/a	80	536914	14.0	n/a	481600	1	n/a	55.314	0.5	6.0	52.9	58.9	7.1
55.928	0.5	5	4	4.0	350	1	Prac	1	n/a	81	537528	8.0	n/a	481600	1	n/a	55.928	0.5	6.0	52.9	58.9	7.1
56.541	0.5	5	4	4.0	359	1	Prac	1	n/a	82	538141	1.0	n/a	481600	1	n/a	56.541	0.5	6.0	52.9	58.9	7.1
57.171	0.5	5	2	2.0	453	1	Prac	1	n/a	83	538771	11.0	n/a	481600	1	n/a	57.171	0.5	6.0	52.9	58.9	7.1
57.784	0.5	5	4	4.0	355	1	Prac	1	n/a	84	539384	4.0	n/a	481600	1	n/a	57.784	0.5	6.0	52.9	58.9	7.1
58.414	0.5	5	4	4.0	389	1	Prac	1	n/a	85	540014	14.0	n/a	481600	1	n/a	58.414	0.5	6.0	52.9	58.9	7.1
66.323	0.5	5	3	3.0	307	1	Prac	2	n/a	1	547923	3.0	n/a	481600	1	n/a	66.323	0.5	66.0	52.9	118.9	7.1
66.953	0.5	5	2	2.0	335	1	Prac	2	n/a	2	548553	13.0	n/a	481600	1	n/a	66.953	0.5	66.0	52.9	118.9	7.1
67.566	0.5	5	2	2.0	348	1	Prac	2	n/a	3	549166	6.0	n/a	481600	1	n/a	67.566	0.5	66.0	52.9	118.9	7.1
68.18	0.5	5	3	3.0	298	1	Prac	2	n/a	4	549780	0.0	n/a	481600	1	n/a	68.18	0.5	66.0	52.9	118.9	7.1
68.81	0.5	5	2	2.0	286	1	Prac	2	n/a	5	550410	10.0	n/a	481600	1	n/a	68.81	0.5	66.0	52.9	118.9	7.1
69.423	0.5	5	1	1.0	380	1	Prac	2	n/a	6	551023	3.0	n/a	481600	1	n/a	69.423	0.5	66.0	52.9	118.9	7.1
70.053	0.5	5	4	4.0	346	1	Prac	2	n/a	7	551653	13.0	n/a	481600	1	n/a	70.053	0.5	66.0	52.9	118.9	7.1
70.666	0.5	5	4	4.0	377	1	Prac	2	n/a	8	552266	6.0	n/a	481600	1	n/a	70.666	0.5	66.0	52.9	118.9	7.1
71.28	0.5	5	2	2.0	324	1	Prac	2	n/a	9	552880	0.0	n/a	481600	1	n/a	71.28	0.5	66.0	52.9	118.9	7.1
71.91	0.5	5	1	1.0	335	1	Prac	2	n/a	10	553510	10.0	n/a	481600	1	n/a	71.91	0.5	66.0	52.9	118.9	7.1
72.523	0.5	5	4	4.0	330	1	Prac	2	n/a	11	554123	3.0	n/a	481600	1	n/a	72.523	0.5	66.0	52.9	118.9	7.1
73.153	0.5	5	3	3.0	324	1	Prac	2	n/a	12	554753	13.0	n/a	481600	1	n/a	73.153	0.5	66.0	52.9	118.9	7.1
73.767	0.5	5	4	3.0	323	0	Prac	2	n/a	13	555367	7.0	n/a	481600	1	n/a	73.767	0.5	66.0	52.9	118.9	7.1
74.38	0.5	5	1	1.0	355	1	Prac	2	n/a	14	555980	0.0	n/a	481600	1	n/a	74.38	0.5	66.0	52.9	118.9	7.1
75.01	0.5	5	3	3.0	363	1	Prac	2	n/a	15	556610	10.0	n/a	481600	1	n/a	75.01	0.5	66.0	52.9	118.9	7.1
75.624	0.5	5	1	2.0	287	0	Prac	2	n/a	16	557224	4.0	n/a	481600	1	n/a	75.624	0.5	66.0	52.9	118.9	7.1
76.254	0.5	5	1	1.0	397	1	Prac	2	n/a	17	557854	14.0	n/a	481600	1	n/a	76.254	0.5	66.0	52.9	118.9	7.1
76.867	0.5	5	4	4.0	391	1	Prac	2	n/a	18	558467	7.0	n/a	481600	1	n/a	76.867	0.5	66.0	52.9	118.9	7.1
77.48	0.5	5	3	3.0	391	1	Prac	2	n/a	19	559080	0.0	n/a	481600	1	n/a	77.48	0.5	66.0	52.9	118.9	7.1
78.11	0.5	5	1	1.0	353	1	Prac	2	n/a	20	559710	10.0	n/a	481600	1	n/a	78.11	0.5	66.0	52.9	118.9	7.1
78.724	0.5	5	1	1.0	413	1	Prac	2	n/a	21	560324	4.0	n/a	481600	1	n/a	78.724	0.5	66.0	52.9	118.9	7.1
79.354	0.5	5	1	1.0	412	1	Prac	2	n/a	22	560954	14.0	n/a	481600	1	n/a	79.354	0.5	66.0	52.9	118.9	7.1
79.967	0.5	5	4	4.0	394	1	Prac	2	n/a	23	561567	7.0	n/a	481600	1	n/a	79.967	0.5	66.0	52.9	118.9	7.1
