onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.323	0.5	5	2	2.0	356	1	Prac	1	1.0	1	39344	3.0	n/a	33021	2	n/a	6.323	0.5	6.0	52.9	58.9	7.1
6.953	0.5	5	4	4.0	324	1	Prac	1	1.0	2	39974	13.0	n/a	33021	2	n/a	6.953	0.5	6.0	52.9	58.9	7.1
7.567	0.5	5	4	4.0	353	1	Prac	1	1.0	3	40588	7.0	n/a	33021	2	n/a	7.567	0.5	6.0	52.9	58.9	7.1
8.18	0.5	5	4	4.0	285	1	Prac	1	1.0	4	41201	0.0	n/a	33021	2	n/a	8.18	0.5	6.0	52.9	58.9	7.1
8.81	0.5	5	3	2.0	346	0	Prac	1	1.0	5	41831	10.0	n/a	33021	2	n/a	8.81	0.5	6.0	52.9	58.9	7.1
9.424	0.5	5	1	1.0	345	1	P	1	1.0	6	42445	n/a	4.0	33021	2	n/a	9.424	0.5	6.0	52.9	58.9	7.1
10.054	0.5	5	4	4.0	389	1	R	1	1.0	7	43075	14.0	n/a	33021	2	n/a	10.054	0.5	6.0	52.9	58.9	7.1
10.667	0.5	5	4	4.0	415	1	P	1	1.0	8	43688	n/a	7.0	33021	2	PatternHigh	10.667	0.5	6.0	52.9	58.9	7.1
11.281	0.5	5	3	3.0	304	1	R	1	1.0	9	44302	1.0	n/a	33021	2	RandomLow	11.281	0.5	6.0	52.9	58.9	7.1
11.911	0.5	5	2	2.0	346	1	P	1	1.0	10	44932	n/a	11.0	33021	2	PatternHigh	11.911	0.5	6.0	52.9	58.9	7.1
12.524	0.5	5	4	4.0	369	1	R	1	1.0	11	45545	4.0	n/a	33021	2	RandomLow	12.524	0.5	6.0	52.9	58.9	7.1
13.154	0.5	5	3	3.0	336	1	P	1	1.0	12	46175	n/a	14.0	33021	2	PatternHigh	13.154	0.5	6.0	52.9	58.9	7.1
13.767	0.5	5	2	2.0	346	1	R	1	1.0	13	46788	7.0	n/a	33021	2	RandomHigh	13.767	0.5	6.0	52.9	58.9	7.1
14.381	0.5	5	1	1.0	336	1	P	1	1.0	14	47402	n/a	1.0	33021	2	PatternHigh	14.381	0.5	6.0	52.9	58.9	7.1
15.011	0.5	5	2	2.0	404	1	R	1	1.0	15	48032	11.0	n/a	33021	2	RandomLow	15.011	0.5	6.0	52.9	58.9	7.1
15.624	0.5	5	4	4.0	322	1	P	1	1.0	16	48645	n/a	4.0	33021	2	PatternHigh	15.624	0.5	6.0	52.9	58.9	7.1
