onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.331	0.5	8	1	1.0	406	1	Prac	1	n/a	1	1827894	10.0	n/a	1821563	1	n/a	6.331	0.5	6.0	52.9	58.9	7.1
6.944	0.5	8	1	1.0	350	1	Prac	1	n/a	2	1828507	3.0	n/a	1821563	1	n/a	6.944	0.5	6.0	52.9	58.9	7.1
7.574	0.5	8	2	2.0	341	1	Prac	1	n/a	3	1829137	13.0	n/a	1821563	1	n/a	7.574	0.5	6.0	52.9	58.9	7.1
8.187	0.5	8	2	2.0	328	1	Prac	1	n/a	4	1829750	6.0	n/a	1821563	1	n/a	8.187	0.5	6.0	52.9	58.9	7.1
8.801	0.5	8	3	3.0	340	1	Prac	1	n/a	5	1830364	0.0	n/a	1821563	1	n/a	8.801	0.5	6.0	52.9	58.9	7.1
9.431	0.5	8	3	3.0	305	1	Prac	1	n/a	6	1830994	10.0	n/a	1821563	1	n/a	9.431	0.5	6.0	52.9	58.9	7.1
10.044	0.5	8	2	2.0	350	1	Prac	1	n/a	7	1831607	3.0	n/a	1821563	1	n/a	10.044	0.5	6.0	52.9	58.9	7.1
10.674	0.5	8	1	1.0	321	1	Prac	1	n/a	8	1832237	13.0	n/a	1821563	1	n/a	10.674	0.5	6.0	52.9	58.9	7.1
11.288	0.5	8	3	3.0	319	1	Prac	1	n/a	9	1832851	7.0	n/a	1821563	1	n/a	11.288	0.5	6.0	52.9	58.9	7.1
11.901	0.5	8	4	4.0	377	1	Prac	1	n/a	10	1833464	0.0	n/a	1821563	1	n/a	11.901	0.5	6.0	52.9	58.9	7.1
12.531	0.5	8	3	3.0	391	1	Prac	1	n/a	11	1834094	10.0	n/a	1821563	1	n/a	12.531	0.5	6.0	52.9	58.9	7.1
13.145	0.5	8	3	3.0	348	1	Prac	1	n/a	12	1834708	4.0	n/a	1821563	1	n/a	13.145	0.5	6.0	52.9	58.9	7.1
13.775	0.5	8	2	1.0	341	0	Prac	1	n/a	13	1835338	14.0	n/a	1821563	1	n/a	13.775	0.5	6.0	52.9	58.9	7.1
14.388	0.5	8	1	1.0	362	1	Prac	1	n/a	14	1835951	7.0	n/a	1821563	1	n/a	14.388	0.5	6.0	52.9	58.9	7.1
15.002	0.5	8	3	3.0	388	1	Prac	1	n/a	15	1836565	1.0	n/a	1821563	1	n/a	15.002	0.5	6.0	52.9	58.9	7.1
15.632	0.5	8	1	1.0	373	1	Prac	1	n/a	16	1837195	11.0	n/a	1821563	1	n/a	15.632	0.5	6.0	52.9	58.9	7.1
16.245	0.5	8	4	4.0	337	1	Prac	1	n/a	17	1837808	4.0	n/a	1821563	1	n/a	16.245	0.5	6.0	52.9	58.9	7.1
16.875	0.5	8	4	4.0	335	1	Prac	1	n/a	18	1838438	14.0	n/a	1821563	1	n/a	16.875	0.5	6.0	52.9	58.9	7.1
17.488	0.5	8	4	4.0	367	1	Prac	1	n/a	19	1839051	7.0	n/a	1821563	1	n/a	17.488	0.5	6.0	52.9	58.9	7.1
18.102	0.5	8	1	1.0	313	1	Prac	1	n/a	20	1839665	1.0	n/a	1821563	1	n/a	18.102	0.5	6.0	52.9	58.9	7.1
18.732	0.5	8	2	2.0	379	1	Prac	1	n/a	21	1840295	11.0	n/a	1821563	1	n/a	18.732	0.5	6.0	52.9	58.9	7.1
19.345	0.5	8	1	1.0	389	1	Prac	1	n/a	22	1840908	4.0	n/a	1821563	1	n/a	19.345	0.5	6.0	52.9	58.9	7.1
19.975	0.5	8	3	4.0	361	0	Prac	1	n/a	23	1841538	14.0	n/a	1821563	1	n/a	19.975	0.5	6.0	52.9	58.9	7.1
20.589	0.5	8	2	2.0	352	1	Prac	1	n/a	24	1842152	8.0	n/a	1821563	1	n/a	20.589	0.5	6.0	52.9	58.9	7.1
21.202	0.5	8	4	4.0	384	1	Prac	1	n/a	25	1842765	1.0	n/a	1821563	1	n/a	21.202	0.5	6.0	52.9	58.9	7.1
21.832	0.5	8	2	2.0	338	1	Prac	1	n/a	26	1843395	11.0	n/a	1821563	1	n/a	21.832	0.5	6.0	52.9	58.9	7.1
22.446	0.5	8	1	1.0	333	1	Prac	1	n/a	27	1844009	5.0	n/a	1821563	1	n/a	22.446	0.5	6.0	52.9	58.9	7.1
23.076	0.5	8	2	2.0	330	1	Prac	1	n/a	28	1844639	15.0	n/a	1821563	1	n/a	23.076	0.5	6.0	52.9	58.9	7.1
23.689	0.5	8	4	4.0	349	1	Prac	1	n/a	29	1845252	8.0	n/a	1821563	1	n/a	23.689	0.5	6.0	52.9	58.9	7.1
24.302	0.5	8	4	4.0	337	1	Prac	1	n/a	30	1845865	1.0	n/a	1821563	1	n/a	24.302	0.5	6.0	52.9	58.9	7.1
