onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.324	0.5	29	1	1.0	355	1	Prac	1	1.0	1	35917	4.0	n/a	29593	2	n/a	6.324	0.5	6.0	52.9	58.9	7.1
6.954	0.5	29	3	3.0	374	1	Prac	1	1.0	2	36547	14.0	n/a	29593	2	n/a	6.954	0.5	6.0	52.9	58.9	7.1
7.568	0.5	29	3	3.0	289	1	Prac	1	1.0	3	37161	8.0	n/a	29593	2	n/a	7.568	0.5	6.0	52.9	58.9	7.1
8.181	0.5	29	3	3.0	238	1	Prac	1	1.0	4	37774	1.0	n/a	29593	2	n/a	8.181	0.5	6.0	52.9	58.9	7.1
8.811	0.5	29	4	4.0	301	1	Prac	1	1.0	5	38404	11.0	n/a	29593	2	n/a	8.811	0.5	6.0	52.9	58.9	7.1
9.425	0.5	29	1	1.0	356	1	P	1	1.0	6	39018	n/a	5.0	29593	2	n/a	9.425	0.5	6.0	52.9	58.9	7.1
10.055	0.5	29	3	3.0	343	1	R	1	1.0	7	39648	15.0	n/a	29593	2	n/a	10.055	0.5	6.0	52.9	58.9	7.1
10.668	0.5	29	4	4.0	365	1	P	1	1.0	8	40261	n/a	8.0	29593	2	PatternHigh	10.668	0.5	6.0	52.9	58.9	7.1
11.281	0.5	29	3	3.0	429	1	R	1	1.0	9	40874	1.0	n/a	29593	2	RandomLow	11.281	0.5	6.0	52.9	58.9	7.1
11.911	0.5	29	2	2.0	381	1	P	1	1.0	10	41504	n/a	11.0	29593	2	PatternHigh	11.911	0.5	6.0	52.9	58.9	7.1
12.525	0.5	29	1	1.0	334	1	R	1	1.0	11	42118	5.0	n/a	29593	2	RandomHigh	12.525	0.5	6.0	52.9	58.9	7.1
13.155	0.5	29	3	3.0	384	1	P	1	1.0	12	42748	n/a	15.0	29593	2	PatternHigh	13.155	0.5	6.0	52.9	58.9	7.1
13.768	0.5	29	3	3.0	330	1	R	1	1.0	13	43361	8.0	n/a	29593	2	RandomLow	13.768	0.5	6.0	52.9	58.9	7.1
14.382	0.5	29	1	1.0	331	1	P	1	1.0	14	43975	n/a	2.0	29593	2	PatternHigh	14.382	0.5	6.0	52.9	58.9	7.1
15.012	0.5	29	2	2.0	364	1	R	1	1.0	15	44605	12.0	n/a	29593	2	RandomLow	15.012	0.5	6.0	52.9	58.9	7.1
15.625	0.5	29	4	4.0	349	1	P	1	1.0	16	45218	n/a	5.0	29593	2	PatternHigh	15.625	0.5	6.0	52.9	58.9	7.1
16.255	0.5	29	3	3.0	374	1	R	1	1.0	17	45848	15.0	n/a	29593	2	RandomHigh	16.255	0.5	6.0	52.9	58.9	7.1
16.869	0.5	29	2	2.0	338	1	P	1	1.0	18	46462	n/a	9.0	29593	2	PatternHigh	16.869	0.5	6.0	52.9	58.9	7.1
17.482	0.5	29	2	2.0	352	1	R	1	1.0	19	47075	2.0	n/a	29593	2	RandomLow	17.482	0.5	6.0	52.9	58.9	7.1
18.112	0.5	29	3	3.0	387	1	P	1	1.0	20	47705	n/a	12.0	29593	2	PatternHigh	18.112	0.5	6.0	52.9	58.9	7.1
18.726	0.5	29	2	2.0	412	1	R	1	1.0	21	48319	6.0	n/a	29593	2	RandomLow	18.726	0.5	6.0	52.9	58.9	7.1
19.356	0.5	29	1	1.0	332	1	P	1	1.0	22	48949	n/a	16.0	29593	2	PatternHigh	19.356	0.5	6.0	52.9	58.9	7.1
19.969	0.5	29	3	3.0	332	1	R	1	1.0	23	49562	9.0	n/a	29593	2	RandomHigh	19.969	0.5	6.0	52.9	58.9	7.1
20.582	0.5	29	4	4.0	380	1	P	1	1.0	24	50175	n/a	2.0	29593	2	PatternHigh	20.582	0.5	6.0	52.9	58.9	7.1
21.212	0.5	29	4	4.0	380	1	R	1	1.0	25	50805	12.0	n/a	29593	2	RandomLow	21.212	0.5	6.0	52.9	58.9	7.1
21.826	0.5	29	2	n/a	0	0	P	1	1.0	26	51419	n/a	6.0	29593	2	PatternHigh	21.826	0.5	6.0	52.9	58.9	7.1
