onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.321	0.5	12	4	4.0	412	1	Prac	1	1.0	1	37611	1.0	n/a	31290	3	n/a	6.321	0.5	6.0	52.9	58.9	7.1
6.951	0.5	12	1	1.0	314	1	Prac	1	1.0	2	38241	11.0	n/a	31290	3	n/a	6.951	0.5	6.0	52.9	58.9	7.1
7.564	0.5	12	1	1.0	300	1	Prac	1	1.0	3	38854	4.0	n/a	31290	3	n/a	7.564	0.5	6.0	52.9	58.9	7.1
8.194	0.5	12	3	3.0	366	1	Prac	1	1.0	4	39484	14.0	n/a	31290	3	n/a	8.194	0.5	6.0	52.9	58.9	7.1
8.808	0.5	12	3	3.0	316	1	Prac	1	1.0	5	40098	8.0	n/a	31290	3	n/a	8.808	0.5	6.0	52.9	58.9	7.1
9.421	0.5	12	2	2.0	335	1	P	1	1.0	6	40711	n/a	1.0	31290	3	n/a	9.421	0.5	6.0	52.9	58.9	7.1
10.051	0.5	12	1	1.0	321	1	R	1	1.0	7	41341	11.0	n/a	31290	3	n/a	10.051	0.5	6.0	52.9	58.9	7.1
10.665	0.5	12	4	1.0	282	0	P	1	1.0	8	41955	n/a	5.0	31290	3	PatternHigh	10.665	0.5	6.0	52.9	58.9	7.1
11.295	0.5	12	1	2.0	341	0	R	1	1.0	9	42585	15.0	n/a	31290	3	RandomLow	11.295	0.5	6.0	52.9	58.9	7.1
11.908	0.5	12	3	3.0	404	1	P	1	1.0	10	43198	n/a	8.0	31290	3	PatternHigh	11.908	0.5	6.0	52.9	58.9	7.1
12.522	0.5	12	3	3.0	390	1	R	1	1.0	11	43812	2.0	n/a	31290	3	RandomLow	12.522	0.5	6.0	52.9	58.9	7.1
13.152	0.5	12	1	1.0	317	1	P	1	1.0	12	44442	n/a	12.0	31290	3	PatternHigh	13.152	0.5	6.0	52.9	58.9	7.1
13.765	0.5	12	3	3.0	410	1	R	1	1.0	13	45055	5.0	n/a	31290	3	RandomLow	13.765	0.5	6.0	52.9	58.9	7.1
14.395	0.5	12	2	2.0	385	1	P	1	1.0	14	45685	n/a	15.0	31290	3	PatternHigh	14.395	0.5	6.0	52.9	58.9	7.1
15.009	0.5	12	3	3.0	346	1	R	1	1.0	15	46299	9.0	n/a	31290	3	RandomLow	15.009	0.5	6.0	52.9	58.9	7.1
15.622	0.5	12	4	4.0	292	1	P	1	1.0	16	46912	n/a	2.0	31290	3	PatternHigh	15.622	0.5	6.0	52.9	58.9	7.1
16.252	0.5	12	2	1.0	327	0	R	1	1.0	17	47542	12.0	n/a	31290	3	RandomLow	16.252	0.5	6.0	52.9	58.9	7.1
16.865	0.5	12	3	4.0	355	0	P	1	1.0	18	48155	n/a	5.0	31290	3	PatternHigh	16.865	0.5	6.0	52.9	58.9	7.1
17.495	0.5	12	3	3.0	428	1	R	1	1.0	19	48785	15.0	n/a	31290	3	RandomLow	17.495	0.5	6.0	52.9	58.9	7.1
18.109	0.5	12	1	1.0	405	1	P	1	1.0	20	49399	n/a	9.0	31290	3	PatternHigh	18.109	0.5	6.0	52.9	58.9	7.1
18.722	0.5	12	4	4.0	384	1	R	1	1.0	21	50012	2.0	n/a	31290	3	RandomLow	18.722	0.5	6.0	52.9	58.9	7.1
19.352	0.5	12	2	2.0	299	1	P	1	1.0	22	50642	n/a	12.0	31290	3	PatternHigh	19.352	0.5	6.0	52.9	58.9	7.1
19.966	0.5	12	2	2.0	319	1	R	1	1.0	23	51256	6.0	n/a	31290	3	RandomLow	19.966	0.5	6.0	52.9	58.9	7.1
20.596	0.5	12	4	4.0	435	1	P	1	1.0	24	51886	n/a	16.0	31290	3	PatternHigh	20.596	0.5	6.0	52.9	58.9	7.1
21.209	0.5	12	1	1.0	361	1	R	1	1.0	25	52499	9.0	n/a	31290	3	RandomLow	21.209	0.5	6.0	52.9	58.9	7.1
21.823	0.5	12	3	3.0	401	1	P	1	1.0	26	53113	n/a	3.0	31290	3	PatternHigh	21.823	0.5	6.0	52.9	58.9	7.1
22.453	0.5	12	1	1.0	372	1	R	1	1.0	27	53743	13.0	n/a	31290	3	RandomLow	22.453	0.5	6.0	52.9	58.9	7.1
23.066	0.5	12	1	1.0	459	1	P	1	1.0	28	54356	n/a	6.0	31290	3	PatternHigh	23.066	0.5	6.0	52.9	58.9	7.1
23.696	0.5	12	2	2.0	412	1	R	1	1.0	29	54986	16.0	n/a	31290	3	RandomHigh	23.696	0.5	6.0	52.9	58.9	7.1
24.309	0.5	12	2	2.0	365	1	P	1	1.0	30	55599	n/a	9.0	31290	3	PatternHigh	24.309	0.5	6.0	52.9	58.9	7.1
24.923	0.5	12	4	4.0	406	1	R	1	1.0	31	56213	3.0	n/a	31290	3	RandomHigh	24.923	0.5	6.0	52.9	58.9	7.1
25.553	0.5	12	4	4.0	351	1	P	1	1.0	32	56843	n/a	13.0	31290	3	PatternHigh	25.553	0.5	6.0	52.9	58.9	7.1
26.166	0.5	12	2	2.0	324	1	R	1	1.0	33	57456	6.0	n/a	31290	3	RandomLow	26.166	0.5	6.0	52.9	58.9	7.1
26.78	0.5	12	3	3.0	424	1	P	1	1.0	34	58070	n/a	0.0	31290	3	PatternHigh	26.78	0.5	6.0	52.9	58.9	7.1
27.41	0.5	12	2	2.0	354	1	R	1	1.0	35	58700	10.0	n/a	31290	3	RandomLow	27.41	0.5	6.0	52.9	58.9	7.1
28.023	0.5	12	1	1.0	421	1	P	1	1.0	36	59313	n/a	3.0	31290	3	PatternHigh	28.023	0.5	6.0	52.9	58.9	7.1
28.653	0.5	12	2	2.0	385	1	R	1	1.0	37	59943	13.0	n/a	31290	3	RandomLow	28.653	0.5	6.0	52.9	58.9	7.1
29.267	0.5	12	2	2.0	402	1	P	1	1.0	38	60557	n/a	7.0	31290	3	PatternHigh	29.267	0.5	6.0	52.9	58.9	7.1
29.88	0.5	12	2	2.0	357	1	R	1	1.0	39	61170	0.0	n/a	31290	3	RandomLow	29.88	0.5	6.0	52.9	58.9	7.1
30.51	0.5	12	4	4.0	362	1	P	1	1.0	40	61800	n/a	10.0	31290	3	PatternHigh	30.51	0.5	6.0	52.9	58.9	7.1
31.124	0.5	12	2	4.0	307	0	R	1	1.0	41	62414	4.0	n/a	31290	3	RandomLow	31.124	0.5	6.0	52.9	58.9	7.1
31.754	0.5	12	3	3.0	397	1	P	1	1.0	42	63044	n/a	14.0	31290	3	PatternHigh	31.754	0.5	6.0	52.9	58.9	7.1
32.367	0.5	12	1	1.0	425	1	R	1	1.0	43	63657	7.0	n/a	31290	3	RandomLow	32.367	0.5	6.0	52.9	58.9	7.1
32.98	0.5	12	1	1.0	464	1	P	1	1.0	44	64270	n/a	0.0	31290	3	PatternHigh	32.98	0.5	6.0	52.9	58.9	7.1
33.61	0.5	12	1	1.0	399	1	R	1	1.0	45	64900	10.0	n/a	31290	3	RandomLow	33.61	0.5	6.0	52.9	58.9	7.1
34.224	0.5	12	2	3.0	396	0	P	1	1.0	46	65514	n/a	4.0	31290	3	PatternHigh	34.224	0.5	6.0	52.9	58.9	7.1
34.854	0.5	12	4	4.0	394	1	R	1	1.0	47	66144	14.0	n/a	31290	3	RandomLow	34.854	0.5	6.0	52.9	58.9	7.1
35.467	0.5	12	4	4.0	377	1	P	1	1.0	48	66757	n/a	7.0	31290	3	PatternHigh	35.467	0.5	6.0	52.9	58.9	7.1
36.081	0.5	12	3	3.0	433	1	R	1	1.0	49	67371	1.0	n/a	31290	3	RandomHigh	36.081	0.5	6.0	52.9	58.9	7.1
36.711	0.5	12	3	3.0	406	1	P	1	1.0	50	68001	n/a	11.0	31290	3	PatternHigh	36.711	0.5	6.0	52.9	58.9	7.1
37.324	0.5	12	1	1.0	341	1	R	1	1.0	51	68614	4.0	n/a	31290	3	RandomHigh	37.324	0.5	6.0	52.9	58.9	7.1
37.954	0.5	12	1	1.0	321	1	P	1	1.0	52	69244	n/a	14.0	31290	3	PatternHigh	37.954	0.5	6.0	52.9	58.9	7.1
38.568	0.5	12	3	3.0	381	1	R	1	1.0	53	69858	8.0	n/a	31290	3	RandomLow	38.568	0.5	6.0	52.9	58.9	7.1
39.181	0.5	12	2	2.0	391	1	P	1	1.0	54	70471	n/a	1.0	31290	3	PatternHigh	39.181	0.5	6.0	52.9	58.9	7.1
39.811	0.5	12	2	2.0	437	1	R	1	1.0	55	71101	11.0	n/a	31290	3	RandomLow	39.811	0.5	6.0	52.9	58.9	7.1
40.424	0.5	12	4	4.0	356	1	P	1	1.0	56	71714	n/a	4.0	31290	3	PatternHigh	40.424	0.5	6.0	52.9	58.9	7.1
41.054	0.5	12	3	3.0	454	1	R	1	1.0	57	72344	14.0	n/a	31290	3	RandomLow	41.054	0.5	6.0	52.9	58.9	7.1
41.668	0.5	12	3	3.0	418	1	P	1	1.0	58	72958	n/a	8.0	31290	3	PatternHigh	41.668	0.5	6.0	52.9	58.9	7.1
42.281	0.5	12	3	3.0	375	1	R	1	1.0	59	73571	1.0	n/a	31290	3	RandomLow	42.281	0.5	6.0	52.9	58.9	7.1
42.911	0.5	12	1	1.0	332	1	P	1	1.0	60	74201	n/a	11.0	31290	3	PatternHigh	42.911	0.5	6.0	52.9	58.9	7.1
43.525	0.5	12	2	2.0	395	1	R	1	1.0	61	74815	5.0	n/a	31290	3	RandomLow	43.525	0.5	6.0	52.9	58.9	7.1
44.155	0.5	12	2	2.0	408	1	P	1	1.0	62	75445	n/a	15.0	31290	3	PatternHigh	44.155	0.5	6.0	52.9	58.9	7.1
44.768	0.5	12	3	3.0	342	1	R	1	1.0	63	76058	8.0	n/a	31290	3	RandomLow	44.768	0.5	6.0	52.9	58.9	7.1
45.382	0.5	12	4	4.0	428	1	P	1	1.0	64	76672	n/a	2.0	31290	3	PatternHigh	45.382	0.5	6.0	52.9	58.9	7.1
46.012	0.5	12	1	1.0	388	1	R	1	1.0	65	77302	12.0	n/a	31290	3	RandomHigh	46.012	0.5	6.0	52.9	58.9	7.1
46.625	0.5	12	3	3.0	322	1	P	1	1.0	66	77915	n/a	5.0	31290	3	PatternHigh	46.625	0.5	6.0	52.9	58.9	7.1
47.255	0.5	12	2	2.0	325	1	R	1	1.0	67	78545	15.0	n/a	31290	3	RandomHigh	47.255	0.5	6.0	52.9	58.9	7.1
47.869	0.5	12	1	1.0	330	1	P	1	1.0	68	79159	n/a	9.0	31290	3	PatternHigh	47.869	0.5	6.0	52.9	58.9	7.1
48.482	0.5	12	3	3.0	364	1	R	1	1.0	69	79772	2.0	n/a	31290	3	RandomLow	48.482	0.5	6.0	52.9	58.9	7.1
49.112	0.5	12	2	2.0	351	1	P	1	1.0	70	80402	n/a	12.0	31290	3	PatternHigh	49.112	0.5	6.0	52.9	58.9	7.1
49.725	0.5	12	1	1.0	348	1	R	1	1.0	71	81015	5.0	n/a	31290	3	RandomHigh	49.725	0.5	6.0	52.9	58.9	7.1
50.355	0.5	12	4	n/a	0	0	P	1	1.0	72	81645	n/a	15.0	31290	3	PatternHigh	50.355	0.5	6.0	52.9	58.9	7.1
50.969	0.5	12	4	4.0	394	1	R	1	1.0	73	82259	9.0	n/a	31290	3	RandomLow	50.969	0.5	6.0	52.9	58.9	7.1
51.582	0.5	12	3	2.0	370	0	P	1	1.0	74	82872	n/a	2.0	31290	3	PatternHigh	51.582	0.5	6.0	52.9	58.9	7.1
52.212	0.5	12	3	3.0	414	1	R	1	1.0	75	83502	12.0	n/a	31290	3	RandomHigh	52.212	0.5	6.0	52.9	58.9	7.1
52.826	0.5	12	1	1.0	398	1	P	1	1.0	76	84116	n/a	6.0	31290	3	PatternHigh	52.826	0.5	6.0	52.9	58.9	7.1
53.456	0.5	12	2	2.0	430	1	R	1	1.0	77	84746	16.0	n/a	31290	3	RandomLow	53.456	0.5	6.0	52.9	58.9	7.1
54.069	0.5	12	2	2.0	389	1	P	1	1.0	78	85359	n/a	9.0	31290	3	PatternHigh	54.069	0.5	6.0	52.9	58.9	7.1
54.683	0.5	12	4	4.0	335	1	R	1	1.0	79	85973	3.0	n/a	31290	3	RandomHigh	54.683	0.5	6.0	52.9	58.9	7.1
55.313	0.5	12	4	4.0	249	1	P	1	1.0	80	86603	n/a	13.0	31290	3	PatternHigh	55.313	0.5	6.0	52.9	58.9	7.1
55.926	0.5	12	4	4.0	274	1	R	1	1.0	81	87216	6.0	n/a	31290	3	RandomLow	55.926	0.5	6.0	52.9	58.9	7.1
56.556	0.5	12	3	3.0	427	1	P	1	1.0	82	87846	n/a	16.0	31290	3	PatternHigh	56.556	0.5	6.0	52.9	58.9	7.1
57.169	0.5	12	1	1.0	422	1	R	1	1.0	83	88459	9.0	n/a	31290	3	RandomLow	57.169	0.5	6.0	52.9	58.9	7.1
57.783	0.5	12	1	1.0	457	1	P	1	1.0	84	89073	n/a	3.0	31290	3	PatternHigh	57.783	0.5	6.0	52.9	58.9	7.1
58.413	0.5	12	4	4.0	362	1	R	1	1.0	85	89703	13.0	n/a	31290	3	RandomLow	58.413	0.5	6.0	52.9	58.9	7.1
66.321	0.5	12	3	3.0	408	1	Prac	2	2.0	1	97611	1.0	n/a	31290	3	n/a	66.321	0.5	66.0	52.9	118.9	7.1
66.951	0.5	12	4	4.0	402	1	Prac	2	2.0	2	98241	11.0	n/a	31290	3	n/a	66.951	0.5	66.0	52.9	118.9	7.1
67.565	0.5	12	1	1.0	304	1	Prac	2	2.0	3	98855	5.0	n/a	31290	3	n/a	67.565	0.5	66.0	52.9	118.9	7.1
68.195	0.5	12	2	2.0	370	1	Prac	2	2.0	4	99485	15.0	n/a	31290	3	n/a	68.195	0.5	66.0	52.9	118.9	7.1
68.808	0.5	12	3	3.0	460	1	Prac	2	2.0	5	100098	8.0	n/a	31290	3	n/a	68.808	0.5	66.0	52.9	118.9	7.1
69.421	0.5	12	2	2.0	411	1	P	2	2.0	6	100711	n/a	1.0	31290	3	n/a	69.421	0.5	66.0	52.9	118.9	7.1
70.051	0.5	12	2	2.0	412	1	R	2	2.0	7	101341	11.0	n/a	31290	3	n/a	70.051	0.5	66.0	52.9	118.9	7.1
70.665	0.5	12	4	4.0	343	1	P	2	2.0	8	101955	n/a	5.0	31290	3	PatternHigh	70.665	0.5	66.0	52.9	118.9	7.1
71.295	0.5	12	4	4.0	485	1	R	2	2.0	9	102585	15.0	n/a	31290	3	RandomHigh	71.295	0.5	66.0	52.9	118.9	7.1
71.908	0.5	12	3	3.0	448	1	P	2	2.0	10	103198	n/a	8.0	31290	3	PatternHigh	71.908	0.5	66.0	52.9	118.9	7.1
72.522	0.5	12	1	1.0	336	1	R	2	2.0	11	103812	2.0	n/a	31290	3	RandomLow	72.522	0.5	66.0	52.9	118.9	7.1
73.152	0.5	12	1	1.0	360	1	P	2	2.0	12	104442	n/a	12.0	31290	3	PatternHigh	73.152	0.5	66.0	52.9	118.9	7.1
73.765	0.5	12	4	4.0	335	1	R	2	2.0	13	105055	5.0	n/a	31290	3	RandomLow	73.765	0.5	66.0	52.9	118.9	7.1
74.395	0.5	12	2	2.0	353	1	P	2	2.0	14	105685	n/a	15.0	31290	3	PatternHigh	74.395	0.5	66.0	52.9	118.9	7.1
75.009	0.5	12	2	n/a	0	0	R	2	2.0	15	106299	9.0	n/a	31290	3	RandomLow	75.009	0.5	66.0	52.9	118.9	7.1
75.622	0.5	12	4	4.0	360	1	P	2	2.0	16	106912	n/a	2.0	31290	3	PatternHigh	75.622	0.5	66.0	52.9	118.9	7.1
76.252	0.5	12	2	2.0	350	1	R	2	2.0	17	107542	12.0	n/a	31290	3	RandomLow	76.252	0.5	66.0	52.9	118.9	7.1
76.866	0.5	12	3	n/a	0	0	P	2	2.0	18	108156	n/a	6.0	31290	3	PatternHigh	76.866	0.5	66.0	52.9	118.9	7.1
77.496	0.5	12	4	4.0	400	1	R	2	2.0	19	108786	16.0	n/a	31290	3	RandomHigh	77.496	0.5	66.0	52.9	118.9	7.1
78.109	0.5	12	1	1.0	339	1	P	2	2.0	20	109399	n/a	9.0	31290	3	PatternHigh	78.109	0.5	66.0	52.9	118.9	7.1
78.722	0.5	12	2	2.0	323	1	R	2	2.0	21	110012	2.0	n/a	31290	3	RandomLow	78.722	0.5	66.0	52.9	118.9	7.1
79.352	0.5	12	2	2.0	312	1	P	2	2.0	22	110642	n/a	12.0	31290	3	PatternHigh	79.352	0.5	66.0	52.9	118.9	7.1
79.966	0.5	12	2	2.0	320	1	R	2	2.0	23	111256	6.0	n/a	31290	3	RandomLow	79.966	0.5	66.0	52.9	118.9	7.1
80.596	0.5	12	4	4.0	333	1	P	2	2.0	24	111886	n/a	16.0	31290	3	PatternHigh	80.596	0.5	66.0	52.9	118.9	7.1
81.209	0.5	12	1	1.0	433	1	R	2	2.0	25	112499	9.0	n/a	31290	3	RandomLow	81.209	0.5	66.0	52.9	118.9	7.1
81.823	0.5	12	3	3.0	333	1	P	2	2.0	26	113113	n/a	3.0	31290	3	PatternHigh	81.823	0.5	66.0	52.9	118.9	7.1
82.453	0.5	12	4	3.0	326	0	R	2	2.0	27	113743	13.0	n/a	31290	3	RandomLow	82.453	0.5	66.0	52.9	118.9	7.1
83.066	0.5	12	1	1.0	345	1	P	2	2.0	28	114356	n/a	6.0	31290	3	PatternHigh	83.066	0.5	66.0	52.9	118.9	7.1
83.68	0.5	12	1	1.0	407	1	R	2	2.0	29	114970	0.0	n/a	31290	3	RandomLow	83.68	0.5	66.0	52.9	118.9	7.1
84.31	0.5	12	2	2.0	361	1	P	2	2.0	30	115600	n/a	10.0	31290	3	PatternHigh	84.31	0.5	66.0	52.9	118.9	7.1
84.923	0.5	12	1	1.0	405	1	R	2	2.0	31	116213	3.0	n/a	31290	3	RandomLow	84.923	0.5	66.0	52.9	118.9	7.1
85.553	0.5	12	4	4.0	331	1	P	2	2.0	32	116843	n/a	13.0	31290	3	PatternHigh	85.553	0.5	66.0	52.9	118.9	7.1
86.166	0.5	12	4	4.0	352	1	R	2	2.0	33	117456	6.0	n/a	31290	3	RandomLow	86.166	0.5	66.0	52.9	118.9	7.1
86.78	0.5	12	3	3.0	401	1	P	2	2.0	34	118070	n/a	0.0	31290	3	PatternHigh	86.78	0.5	66.0	52.9	118.9	7.1
87.41	0.5	12	4	4.0	390	1	R	2	2.0	35	118700	10.0	n/a	31290	3	RandomLow	87.41	0.5	66.0	52.9	118.9	7.1
88.023	0.5	12	1	1.0	323	1	P	2	2.0	36	119313	n/a	3.0	31290	3	PatternHigh	88.023	0.5	66.0	52.9	118.9	7.1
88.653	0.5	12	4	4.0	349	1	R	2	2.0	37	119943	13.0	n/a	31290	3	RandomLow	88.653	0.5	66.0	52.9	118.9	7.1
89.267	0.5	12	2	2.0	337	1	P	2	2.0	38	120557	n/a	7.0	31290	3	PatternHigh	89.267	0.5	66.0	52.9	118.9	7.1
89.88	0.5	12	3	3.0	324	1	R	2	2.0	39	121170	0.0	n/a	31290	3	RandomHigh	89.88	0.5	66.0	52.9	118.9	7.1
90.51	0.5	12	4	4.0	270	1	P	2	2.0	40	121800	n/a	10.0	31290	3	PatternHigh	90.51	0.5	66.0	52.9	118.9	7.1
91.124	0.5	12	1	1.0	340	1	R	2	2.0	41	122414	4.0	n/a	31290	3	RandomHigh	91.124	0.5	66.0	52.9	118.9	7.1
91.754	0.5	12	3	3.0	337	1	P	2	2.0	42	123044	n/a	14.0	31290	3	PatternHigh	91.754	0.5	66.0	52.9	118.9	7.1
92.367	0.5	12	1	2.0	290	0	R	2	2.0	43	123657	7.0	n/a	31290	3	RandomLow	92.367	0.5	66.0	52.9	118.9	7.1
92.981	0.5	12	1	1.0	478	1	P	2	2.0	44	124271	n/a	1.0	31290	3	PatternHigh	92.981	0.5	66.0	52.9	118.9	7.1
93.611	0.5	12	1	1.0	377	1	R	2	2.0	45	124901	11.0	n/a	31290	3	RandomLow	93.611	0.5	66.0	52.9	118.9	7.1
94.224	0.5	12	2	2.0	440	1	P	2	2.0	46	125514	n/a	4.0	31290	3	PatternHigh	94.224	0.5	66.0	52.9	118.9	7.1
94.854	0.5	12	2	2.0	338	1	R	2	2.0	47	126144	14.0	n/a	31290	3	RandomHigh	94.854	0.5	66.0	52.9	118.9	7.1
95.467	0.5	12	4	4.0	373	1	P	2	2.0	48	126757	n/a	7.0	31290	3	PatternHigh	95.467	0.5	66.0	52.9	118.9	7.1
96.081	0.5	12	1	1.0	416	1	R	2	2.0	49	127371	1.0	n/a	31290	3	RandomLow	96.081	0.5	66.0	52.9	118.9	7.1
96.711	0.5	12	3	3.0	362	1	P	2	2.0	50	128001	n/a	11.0	31290	3	PatternHigh	96.711	0.5	66.0	52.9	118.9	7.1
97.324	0.5	12	2	2.0	391	1	R	2	2.0	51	128614	4.0	n/a	31290	3	RandomHigh	97.324	0.5	66.0	52.9	118.9	7.1
97.954	0.5	12	1	1.0	424	1	P	2	2.0	52	129244	n/a	14.0	31290	3	PatternHigh	97.954	0.5	66.0	52.9	118.9	7.1
98.568	0.5	12	4	4.0	392	1	R	2	2.0	53	129858	8.0	n/a	31290	3	RandomHigh	98.568	0.5	66.0	52.9	118.9	7.1
99.181	0.5	12	2	2.0	332	1	P	2	2.0	54	130471	n/a	1.0	31290	3	PatternHigh	99.181	0.5	66.0	52.9	118.9	7.1
99.811	0.5	12	1	1.0	337	1	R	2	2.0	55	131101	11.0	n/a	31290	3	RandomLow	99.811	0.5	66.0	52.9	118.9	7.1
100.425	0.5	12	4	4.0	335	1	P	2	2.0	56	131715	n/a	5.0	31290	3	PatternHigh	100.425	0.5	66.0	52.9	118.9	7.1
101.055	0.5	12	2	2.0	320	1	R	2	2.0	57	132345	15.0	n/a	31290	3	RandomHigh	101.055	0.5	66.0	52.9	118.9	7.1
101.668	0.5	12	3	3.0	360	1	P	2	2.0	58	132958	n/a	8.0	31290	3	PatternHigh	101.668	0.5	66.0	52.9	118.9	7.1
102.281	0.5	12	1	1.0	313	1	R	2	2.0	59	133571	1.0	n/a	31290	3	RandomLow	102.281	0.5	66.0	52.9	118.9	7.1
102.911	0.5	12	1	1.0	369	1	P	2	2.0	60	134201	n/a	11.0	31290	3	PatternHigh	102.911	0.5	66.0	52.9	118.9	7.1
103.525	0.5	12	2	2.0	379	1	R	2	2.0	61	134815	5.0	n/a	31290	3	RandomHigh	103.525	0.5	66.0	52.9	118.9	7.1
104.155	0.5	12	2	2.0	357	1	P	2	2.0	62	135445	n/a	15.0	31290	3	PatternHigh	104.155	0.5	66.0	52.9	118.9	7.1
104.768	0.5	12	2	2.0	360	1	R	2	2.0	63	136058	8.0	n/a	31290	3	RandomLow	104.768	0.5	66.0	52.9	118.9	7.1
105.382	0.5	12	4	4.0	330	1	P	2	2.0	64	136672	n/a	2.0	31290	3	PatternHigh	105.382	0.5	66.0	52.9	118.9	7.1
106.012	0.5	12	3	3.0	450	1	R	2	2.0	65	137302	12.0	n/a	31290	3	RandomLow	106.012	0.5	66.0	52.9	118.9	7.1
106.625	0.5	12	3	3.0	350	1	P	2	2.0	66	137915	n/a	5.0	31290	3	PatternHigh	106.625	0.5	66.0	52.9	118.9	7.1
107.255	0.5	12	2	2.0	425	1	R	2	2.0	67	138545	15.0	n/a	31290	3	RandomLow	107.255	0.5	66.0	52.9	118.9	7.1
107.869	0.5	12	1	1.0	341	1	P	2	2.0	68	139159	n/a	9.0	31290	3	PatternHigh	107.869	0.5	66.0	52.9	118.9	7.1
108.482	0.5	12	4	4.0	430	1	R	2	2.0	69	139772	2.0	n/a	31290	3	RandomHigh	108.482	0.5	66.0	52.9	118.9	7.1
109.112	0.5	12	2	2.0	316	1	P	2	2.0	70	140402	n/a	12.0	31290	3	PatternHigh	109.112	0.5	66.0	52.9	118.9	7.1
109.726	0.5	12	1	1.0	296	1	R	2	2.0	71	141016	6.0	n/a	31290	3	RandomLow	109.726	0.5	66.0	52.9	118.9	7.1
