onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.327	0.5	12	1	1.0	414	1	Prac	1	n/a	1	498470	7.0	n/a	492143	1	n/a	6.327	0.5	6.0	52.9	58.9	7.1
6.94	0.5	12	2	2.0	493	1	Prac	1	n/a	2	499083	0.0	n/a	492143	1	n/a	6.94	0.5	6.0	52.9	58.9	7.1
7.57	0.5	12	4	4.0	442	1	Prac	1	n/a	3	499713	10.0	n/a	492143	1	n/a	7.57	0.5	6.0	52.9	58.9	7.1
8.184	0.5	12	3	3.0	472	1	Prac	1	n/a	4	500327	4.0	n/a	492143	1	n/a	8.184	0.5	6.0	52.9	58.9	7.1
8.814	0.5	12	3	3.0	445	1	Prac	1	n/a	5	500957	14.0	n/a	492143	1	n/a	8.814	0.5	6.0	52.9	58.9	7.1
9.427	0.5	12	1	1.0	417	1	Prac	1	n/a	6	501570	7.0	n/a	492143	1	n/a	9.427	0.5	6.0	52.9	58.9	7.1
10.04	0.5	12	1	1.0	333	1	Prac	1	n/a	7	502183	0.0	n/a	492143	1	n/a	10.04	0.5	6.0	52.9	58.9	7.1
10.67	0.5	12	1	1.0	343	1	Prac	1	n/a	8	502813	10.0	n/a	492143	1	n/a	10.67	0.5	6.0	52.9	58.9	7.1
11.284	0.5	12	1	1.0	320	1	Prac	1	n/a	9	503427	4.0	n/a	492143	1	n/a	11.284	0.5	6.0	52.9	58.9	7.1
11.914	0.5	12	3	3.0	382	1	Prac	1	n/a	10	504057	14.0	n/a	492143	1	n/a	11.914	0.5	6.0	52.9	58.9	7.1
12.527	0.5	12	1	1.0	373	1	Prac	1	n/a	11	504670	7.0	n/a	492143	1	n/a	12.527	0.5	6.0	52.9	58.9	7.1
13.141	0.5	12	3	3.0	459	1	Prac	1	n/a	12	505284	1.0	n/a	492143	1	n/a	13.141	0.5	6.0	52.9	58.9	7.1
