onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.332	0.5	22	3	3.0	291	1	Prac	1	1.0	1	32754	11.0	n/a	26422	3	n/a	6.332	0.5	6.0	52.9	58.9	7.1
6.945	0.5	22	4	3.0	181	0	Prac	1	1.0	2	33367	4.0	n/a	26422	3	n/a	6.945	0.5	6.0	52.9	58.9	7.1
7.575	0.5	22	3	2.0	284	0	Prac	1	1.0	3	33997	14.0	n/a	26422	3	n/a	7.575	0.5	6.0	52.9	58.9	7.1
8.188	0.5	22	4	4.0	286	1	Prac	1	1.0	4	34610	7.0	n/a	26422	3	n/a	8.188	0.5	6.0	52.9	58.9	7.1
8.802	0.5	22	2	2.0	288	1	Prac	1	1.0	5	35224	1.0	n/a	26422	3	n/a	8.802	0.5	6.0	52.9	58.9	7.1
9.432	0.5	22	4	4.0	274	1	P	1	1.0	6	35854	n/a	11.0	26422	3	n/a	9.432	0.5	6.0	52.9	58.9	7.1
10.045	0.5	22	1	1.0	252	1	R	1	1.0	7	36467	4.0	n/a	26422	3	n/a	10.045	0.5	6.0	52.9	58.9	7.1
10.675	0.5	22	2	2.0	324	1	P	1	1.0	8	37097	n/a	14.0	26422	3	PatternHigh	10.675	0.5	6.0	52.9	58.9	7.1
11.289	0.5	22	4	4.0	268	1	R	1	1.0	9	37711	8.0	n/a	26422	3	RandomHigh	11.289	0.5	6.0	52.9	58.9	7.1
11.902	0.5	22	3	3.0	301	1	P	1	1.0	10	38324	n/a	1.0	26422	3	PatternHigh	11.902	0.5	6.0	52.9	58.9	7.1
12.532	0.5	22	1	1.0	240	1	R	1	1.0	11	38954	11.0	n/a	26422	3	RandomLow	12.532	0.5	6.0	52.9	58.9	7.1
13.146	0.5	22	1	1.0	319	1	P	1	1.0	12	39568	n/a	5.0	26422	3	PatternHigh	13.146	0.5	6.0	52.9	58.9	7.1
13.776	0.5	22	4	4.0	284	1	R	1	1.0	13	40198	15.0	n/a	26422	3	RandomHigh	13.776	0.5	6.0	52.9	58.9	7.1
14.389	0.5	22	4	4.0	277	1	P	1	1.0	14	40811	n/a	8.0	26422	3	PatternHigh	14.389	0.5	6.0	52.9	58.9	7.1
15.003	0.5	22	1	1.0	290	1	R	1	1.0	15	41425	2.0	n/a	26422	3	RandomLow	15.003	0.5	6.0	52.9	58.9	7.1
15.633	0.5	22	2	1.0	267	0	P	1	1.0	16	42055	n/a	12.0	26422	3	PatternHigh	15.633	0.5	6.0	52.9	58.9	7.1
16.246	0.5	22	1	1.0	296	1	R	1	1.0	17	42668	5.0	n/a	26422	3	RandomLow	16.246	0.5	6.0	52.9	58.9	7.1
16.876	0.5	22	3	3.0	275	1	P	1	1.0	18	43298	n/a	15.0	26422	3	PatternHigh	16.876	0.5	6.0	52.9	58.9	7.1
17.489	0.5	22	2	1.0	252	0	R	1	1.0	19	43911	8.0	n/a	26422	3	RandomLow	17.489	0.5	6.0	52.9	58.9	7.1
18.103	0.5	22	1	1.0	321	1	P	1	1.0	20	44525	n/a	2.0	26422	3	PatternHigh	18.103	0.5	6.0	52.9	58.9	7.1
18.733	0.5	22	1	1.0	316	1	R	1	1.0	21	45155	12.0	n/a	26422	3	RandomLow	18.733	0.5	6.0	52.9	58.9	7.1
19.346	0.5	22	4	4.0	326	1	P	1	1.0	22	45768	n/a	5.0	26422	3	PatternHigh	19.346	0.5	6.0	52.9	58.9	7.1
19.976	0.5	22	3	3.0	325	1	R	1	1.0	23	46398	15.0	n/a	26422	3	RandomLow	19.976	0.5	6.0	52.9	58.9	7.1
20.59	0.5	22	2	2.0	292	1	P	1	1.0	24	47012	n/a	9.0	26422	3	PatternHigh	20.59	0.5	6.0	52.9	58.9	7.1
21.203	0.5	22	3	3.0	332	1	R	1	1.0	25	47625	2.0	n/a	26422	3	RandomLow	21.203	0.5	6.0	52.9	58.9	7.1
21.833	0.5	22	3	3.0	280	1	P	1	1.0	26	48255	n/a	12.0	26422	3	PatternHigh	21.833	0.5	6.0	52.9	58.9	7.1
22.447	0.5	22	4	4.0	317	1	R	1	1.0	27	48869	6.0	n/a	26422	3	RandomLow	22.447	0.5	6.0	52.9	58.9	7.1
23.077	0.5	22	1	1.0	310	1	P	1	1.0	28	49499	n/a	16.0	26422	3	PatternHigh	23.077	0.5	6.0	52.9	58.9	7.1
23.69	0.5	22	1	1.0	305	1	R	1	1.0	29	50112	9.0	n/a	26422	3	RandomLow	23.69	0.5	6.0	52.9	58.9	7.1
