onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.323	0.5	4	4	4.0	346	1	Prac	1	1.0	1	66982	3.0	n/a	60659	3	n/a	6.323	0.5	6.0	52.9	58.9	7.1
6.953	0.5	4	1	1.0	333	1	Prac	1	1.0	2	67612	13.0	n/a	60659	3	n/a	6.953	0.5	6.0	52.9	58.9	7.1
7.566	0.5	4	4	4.0	348	1	Prac	1	1.0	3	68225	6.0	n/a	60659	3	n/a	7.566	0.5	6.0	52.9	58.9	7.1
8.18	0.5	4	3	3.0	372	1	Prac	1	1.0	4	68839	0.0	n/a	60659	3	n/a	8.18	0.5	6.0	52.9	58.9	7.1
8.81	0.5	4	3	3.0	309	1	Prac	1	1.0	5	69469	10.0	n/a	60659	3	n/a	8.81	0.5	6.0	52.9	58.9	7.1
9.423	0.5	4	1	1.0	321	1	P	1	1.0	6	70082	n/a	3.0	60659	3	n/a	9.423	0.5	6.0	52.9	58.9	7.1
10.053	0.5	4	1	1.0	275	1	R	1	1.0	7	70712	13.0	n/a	60659	3	n/a	10.053	0.5	6.0	52.9	58.9	7.1
10.667	0.5	4	3	3.0	363	1	P	1	1.0	8	71326	n/a	7.0	60659	3	PatternHigh	10.667	0.5	6.0	52.9	58.9	7.1
11.28	0.5	4	3	3.0	306	1	R	1	1.0	9	71939	0.0	n/a	60659	3	RandomHigh	11.28	0.5	6.0	52.9	58.9	7.1
11.91	0.5	4	4	4.0	362	1	P	1	1.0	10	72569	n/a	10.0	60659	3	PatternHigh	11.91	0.5	6.0	52.9	58.9	7.1
12.524	0.5	4	4	4.0	322	1	R	1	1.0	11	73183	4.0	n/a	60659	3	RandomHigh	12.524	0.5	6.0	52.9	58.9	7.1
13.154	0.5	4	2	2.0	328	1	P	1	1.0	12	73813	n/a	14.0	60659	3	PatternHigh	13.154	0.5	6.0	52.9	58.9	7.1
13.767	0.5	4	4	4.0	385	1	R	1	1.0	13	74426	7.0	n/a	60659	3	RandomLow	13.767	0.5	6.0	52.9	58.9	7.1
14.38	0.5	4	1	1.0	324	1	P	1	1.0	14	75039	n/a	0.0	60659	3	PatternHigh	14.38	0.5	6.0	52.9	58.9	7.1
15.01	0.5	4	4	4.0	344	1	R	1	1.0	15	75669	10.0	n/a	60659	3	RandomLow	15.01	0.5	6.0	52.9	58.9	7.1
15.624	0.5	4	3	3.0	377	1	P	1	1.0	16	76283	n/a	4.0	60659	3	PatternHigh	15.624	0.5	6.0	52.9	58.9	7.1
16.254	0.5	4	2	2.0	314	1	R	1	1.0	17	76913	14.0	n/a	60659	3	RandomHigh	16.254	0.5	6.0	52.9	58.9	7.1
16.867	0.5	4	4	4.0	347	1	P	1	1.0	18	77526	n/a	7.0	60659	3	PatternHigh	16.867	0.5	6.0	52.9	58.9	7.1
17.481	0.5	4	1	1.0	359	1	R	1	1.0	19	78140	1.0	n/a	60659	3	RandomHigh	17.481	0.5	6.0	52.9	58.9	7.1
18.111	0.5	4	2	2.0	355	1	P	1	1.0	20	78770	n/a	11.0	60659	3	PatternHigh	18.111	0.5	6.0	52.9	58.9	7.1
18.724	0.5	4	3	3.0	315	1	R	1	1.0	21	79383	4.0	n/a	60659	3	RandomHigh	18.724	0.5	6.0	52.9	58.9	7.1
19.354	0.5	4	1	1.0	322	1	P	1	1.0	22	80013	n/a	14.0	60659	3	PatternHigh	19.354	0.5	6.0	52.9	58.9	7.1
19.968	0.5	4	2	2.0	343	1	R	1	1.0	23	80627	8.0	n/a	60659	3	RandomLow	19.968	0.5	6.0	52.9	58.9	7.1
20.581	0.5	4	3	3.0	308	1	P	1	1.0	24	81240	n/a	1.0	60659	3	PatternHigh	20.581	0.5	6.0	52.9	58.9	7.1
21.211	0.5	4	2	2.0	379	1	R	1	1.0	25	81870	11.0	n/a	60659	3	RandomLow	21.211	0.5	6.0	52.9	58.9	7.1
