onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.313	0.5	31	4	4.0	368	1	Prac	1	1.0	1	36746	1.0	n/a	30433	3	n/a	6.313	0.5	6.0	52.9	58.9	7.1
6.943	0.5	31	4	4.0	389	1	Prac	1	1.0	2	37376	11.0	n/a	30433	3	n/a	6.943	0.5	6.0	52.9	58.9	7.1
7.556	0.5	31	1	1.0	399	1	Prac	1	1.0	3	37989	4.0	n/a	30433	3	n/a	7.556	0.5	6.0	52.9	58.9	7.1
8.186	0.5	31	1	1.0	317	1	Prac	1	1.0	4	38619	14.0	n/a	30433	3	n/a	8.186	0.5	6.0	52.9	58.9	7.1
8.799	0.5	31	1	1.0	329	1	Prac	1	1.0	5	39232	7.0	n/a	30433	3	n/a	8.799	0.5	6.0	52.9	58.9	7.1
9.413	0.5	31	2	2.0	384	1	P	1	1.0	6	39846	n/a	1.0	30433	3	n/a	9.413	0.5	6.0	52.9	58.9	7.1
10.043	0.5	31	3	3.0	317	1	R	1	1.0	7	40476	11.0	n/a	30433	3	n/a	10.043	0.5	6.0	52.9	58.9	7.1
10.656	0.5	31	1	1.0	380	1	P	1	1.0	8	41089	n/a	4.0	30433	3	PatternHigh	10.656	0.5	6.0	52.9	58.9	7.1
11.286	0.5	31	1	1.0	316	1	R	1	1.0	9	41719	14.0	n/a	30433	3	RandomLow	11.286	0.5	6.0	52.9	58.9	7.1
11.9	0.5	31	3	3.0	340	1	P	1	1.0	10	42333	n/a	8.0	30433	3	PatternHigh	11.9	0.5	6.0	52.9	58.9	7.1
12.513	0.5	31	4	4.0	352	1	R	1	1.0	11	42946	1.0	n/a	30433	3	RandomLow	12.513	0.5	6.0	52.9	58.9	7.1
13.143	0.5	31	4	4.0	388	1	P	1	1.0	12	43576	n/a	11.0	30433	3	PatternHigh	13.143	0.5	6.0	52.9	58.9	7.1
13.757	0.5	31	4	4.0	344	1	R	1	1.0	13	44190	5.0	n/a	30433	3	RandomLow	13.757	0.5	6.0	52.9	58.9	7.1
14.387	0.5	31	2	2.0	359	1	P	1	1.0	14	44820	n/a	15.0	30433	3	PatternHigh	14.387	0.5	6.0	52.9	58.9	7.1
15.0	0.5	31	3	3.0	347	1	R	1	1.0	15	45433	8.0	n/a	30433	3	RandomLow	15.0	0.5	6.0	52.9	58.9	7.1
15.613	0.5	31	1	1.0	334	1	P	1	1.0	16	46046	n/a	1.0	30433	3	PatternHigh	15.613	0.5	6.0	52.9	58.9	7.1
16.243	0.5	31	2	2.0	380	1	R	1	1.0	17	46676	11.0	n/a	30433	3	RandomLow	16.243	0.5	6.0	52.9	58.9	7.1
16.857	0.5	31	3	3.0	354	1	P	1	1.0	18	47290	n/a	5.0	30433	3	PatternHigh	16.857	0.5	6.0	52.9	58.9	7.1
17.487	0.5	31	1	1.0	370	1	R	1	1.0	19	47920	15.0	n/a	30433	3	RandomHigh	17.487	0.5	6.0	52.9	58.9	7.1
18.1	0.5	31	4	4.0	364	1	P	1	1.0	20	48533	n/a	8.0	30433	3	PatternHigh	18.1	0.5	6.0	52.9	58.9	7.1
18.714	0.5	31	2	2.0	390	1	R	1	1.0	21	49147	2.0	n/a	30433	3	RandomLow	18.714	0.5	6.0	52.9	58.9	7.1
19.344	0.5	31	2	2.0	327	1	P	1	1.0	22	49777	n/a	12.0	30433	3	PatternHigh	19.344	0.5	6.0	52.9	58.9	7.1
19.957	0.5	31	1	1.0	366	1	R	1	1.0	23	50390	5.0	n/a	30433	3	RandomHigh	19.957	0.5	6.0	52.9	58.9	7.1
20.587	0.5	31	1	1.0	332	1	P	1	1.0	24	51020	n/a	15.0	30433	3	PatternHigh	20.587	0.5	6.0	52.9	58.9	7.1
21.201	0.5	31	1	1.0	340	1	R	1	1.0	25	51634	9.0	n/a	30433	3	RandomLow	21.201	0.5	6.0	52.9	58.9	7.1
21.814	0.5	31	3	3.0	328	1	P	1	1.0	26	52247	n/a	2.0	30433	3	PatternHigh	21.814	0.5	6.0	52.9	58.9	7.1
22.444	0.5	31	4	4.0	351	1	R	1	1.0	27	52877	12.0	n/a	30433	3	RandomLow	22.444	0.5	6.0	52.9	58.9	7.1
23.057	0.5	31	4	4.0	370	1	P	1	1.0	28	53490	n/a	5.0	30433	3	PatternHigh	23.057	0.5	6.0	52.9	58.9	7.1
23.687	0.5	31	3	3.0	340	1	R	1	1.0	29	54120	15.0	n/a	30433	3	RandomLow	23.687	0.5	6.0	52.9	58.9	7.1
24.301	0.5	31	2	2.0	328	1	P	1	1.0	30	54734	n/a	9.0	30433	3	PatternHigh	24.301	0.5	6.0	52.9	58.9	7.1
24.914	0.5	31	1	1.0	323	1	R	1	1.0	31	55347	2.0	n/a	30433	3	RandomLow	24.914	0.5	6.0	52.9	58.9	7.1
