onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.334	0.5	32	3	4.0	433	0	Prac	1	n/a	1	370870	14.0	n/a	364536	1	n/a	6.334	0.5	6.0	52.9	58.9	7.1
6.947	0.5	32	4	4.0	351	1	Prac	1	n/a	2	371483	7.0	n/a	364536	1	n/a	6.947	0.5	6.0	52.9	58.9	7.1
7.561	0.5	32	3	3.0	387	1	Prac	1	n/a	3	372097	1.0	n/a	364536	1	n/a	7.561	0.5	6.0	52.9	58.9	7.1
8.191	0.5	32	2	2.0	327	1	Prac	1	n/a	4	372727	11.0	n/a	364536	1	n/a	8.191	0.5	6.0	52.9	58.9	7.1
8.804	0.5	32	1	1.0	264	1	Prac	1	n/a	5	373340	4.0	n/a	364536	1	n/a	8.804	0.5	6.0	52.9	58.9	7.1
9.434	0.5	32	1	1.0	317	1	Prac	1	n/a	6	373970	14.0	n/a	364536	1	n/a	9.434	0.5	6.0	52.9	58.9	7.1
10.048	0.5	32	4	4.0	330	1	Prac	1	n/a	7	374584	8.0	n/a	364536	1	n/a	10.048	0.5	6.0	52.9	58.9	7.1
10.661	0.5	32	4	4.0	281	1	Prac	1	n/a	8	375197	1.0	n/a	364536	1	n/a	10.661	0.5	6.0	52.9	58.9	7.1
11.291	0.5	32	3	3.0	313	1	Prac	1	n/a	9	375827	11.0	n/a	364536	1	n/a	11.291	0.5	6.0	52.9	58.9	7.1
11.905	0.5	32	2	2.0	281	1	Prac	1	n/a	10	376441	5.0	n/a	364536	1	n/a	11.905	0.5	6.0	52.9	58.9	7.1
12.535	0.5	32	4	4.0	335	1	Prac	1	n/a	11	377071	15.0	n/a	364536	1	n/a	12.535	0.5	6.0	52.9	58.9	7.1
13.148	0.5	32	1	2.0	270	0	Prac	1	n/a	12	377684	8.0	n/a	364536	1	n/a	13.148	0.5	6.0	52.9	58.9	7.1
13.761	0.5	32	2	2.0	353	1	Prac	1	n/a	13	378297	1.0	n/a	364536	1	n/a	13.761	0.5	6.0	52.9	58.9	7.1
14.391	0.5	32	3	3.0	298	1	Prac	1	n/a	14	378927	11.0	n/a	364536	1	n/a	14.391	0.5	6.0	52.9	58.9	7.1
15.005	0.5	32	1	1.0	341	1	Prac	1	n/a	15	379541	5.0	n/a	364536	1	n/a	15.005	0.5	6.0	52.9	58.9	7.1
15.635	0.5	32	2	2.0	382	1	Prac	1	n/a	16	380171	15.0	n/a	364536	1	n/a	15.635	0.5	6.0	52.9	58.9	7.1
16.248	0.5	32	4	4.0	317	1	Prac	1	n/a	17	380784	8.0	n/a	364536	1	n/a	16.248	0.5	6.0	52.9	58.9	7.1
16.862	0.5	32	3	3.0	370	1	Prac	1	n/a	18	381398	2.0	n/a	364536	1	n/a	16.862	0.5	6.0	52.9	58.9	7.1
17.492	0.5	32	4	4.0	343	1	Prac	1	n/a	19	382028	12.0	n/a	364536	1	n/a	17.492	0.5	6.0	52.9	58.9	7.1
18.105	0.5	32	1	1.0	345	1	Prac	1	n/a	20	382641	5.0	n/a	364536	1	n/a	18.105	0.5	6.0	52.9	58.9	7.1
18.735	0.5	32	1	1.0	335	1	Prac	1	n/a	21	383271	15.0	n/a	364536	1	n/a	18.735	0.5	6.0	52.9	58.9	7.1
19.349	0.5	32	4	4.0	322	1	Prac	1	n/a	22	383885	9.0	n/a	364536	1	n/a	19.349	0.5	6.0	52.9	58.9	7.1
19.962	0.5	32	4	4.0	373	1	Prac	1	n/a	23	384498	2.0	n/a	364536	1	n/a	19.962	0.5	6.0	52.9	58.9	7.1
20.592	0.5	32	1	1.0	373	1	Prac	1	n/a	24	385128	12.0	n/a	364536	1	n/a	20.592	0.5	6.0	52.9	58.9	7.1
21.205	0.5	32	2	2.0	368	1	Prac	1	n/a	25	385741	5.0	n/a	364536	1	n/a	21.205	0.5	6.0	52.9	58.9	7.1
21.819	0.5	32	1	1.0	284	1	Prac	1	n/a	26	386355	-1.0	n/a	364536	1	n/a	21.819	0.5	6.0	52.9	58.9	7.1
22.449	0.5	32	3	1.0	216	0	Prac	1	n/a	27	386985	9.0	n/a	364536	1	n/a	22.449	0.5	6.0	52.9	58.9	7.1
23.062	0.5	32	2	2.0	433	1	Prac	1	n/a	28	387598	2.0	n/a	364536	1	n/a	23.062	0.5	6.0	52.9	58.9	7.1
23.692	0.5	32	3	4.0	313	0	Prac	1	n/a	29	388228	12.0	n/a	364536	1	n/a	23.692	0.5	6.0	52.9	58.9	7.1
24.306	0.5	32	4	3.0	36	0	Prac	1	n/a	30	388842	6.0	n/a	364536	1	n/a	24.306	0.5	6.0	52.9	58.9	7.1
