onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.32	0.5	32	1	1.0	264	1	Prac	1	1.0	1	33848	0.0	n/a	27528	2	n/a	6.32	0.5	6.0	52.9	58.9	7.1
6.95	0.5	32	1	1.0	259	1	Prac	1	1.0	2	34478	10.0	n/a	27528	2	n/a	6.95	0.5	6.0	52.9	58.9	7.1
7.564	0.5	32	2	1.0	192	0	Prac	1	1.0	3	35092	4.0	n/a	27528	2	n/a	7.564	0.5	6.0	52.9	58.9	7.1
8.194	0.5	32	4	2.0	164	0	Prac	1	1.0	4	35722	14.0	n/a	27528	2	n/a	8.194	0.5	6.0	52.9	58.9	7.1
8.807	0.5	32	4	4.0	281	1	Prac	1	1.0	5	36335	7.0	n/a	27528	2	n/a	8.807	0.5	6.0	52.9	58.9	7.1
9.421	0.5	32	2	3.0	276	0	P	1	1.0	6	36949	n/a	1.0	27528	2	n/a	9.421	0.5	6.0	52.9	58.9	7.1
10.051	0.5	32	2	2.0	213	1	R	1	1.0	7	37579	11.0	n/a	27528	2	n/a	10.051	0.5	6.0	52.9	58.9	7.1
10.664	0.5	32	1	2.0	219	0	P	1	1.0	8	38192	n/a	4.0	27528	2	PatternHigh	10.664	0.5	6.0	52.9	58.9	7.1
11.294	0.5	32	2	2.0	295	1	R	1	1.0	9	38822	14.0	n/a	27528	2	RandomLow	11.294	0.5	6.0	52.9	58.9	7.1
11.907	0.5	32	4	4.0	308	1	P	1	1.0	10	39435	n/a	7.0	27528	2	PatternHigh	11.907	0.5	6.0	52.9	58.9	7.1
12.521	0.5	32	4	4.0	276	1	R	1	1.0	11	40049	1.0	n/a	27528	2	RandomLow	12.521	0.5	6.0	52.9	58.9	7.1
13.151	0.5	32	3	2.0	322	0	P	1	1.0	12	40679	n/a	11.0	27528	2	PatternHigh	13.151	0.5	6.0	52.9	58.9	7.1
13.764	0.5	32	3	3.0	333	1	R	1	1.0	13	41292	4.0	n/a	27528	2	RandomHigh	13.764	0.5	6.0	52.9	58.9	7.1
14.394	0.5	32	2	2.0	291	1	P	1	1.0	14	41922	n/a	14.0	27528	2	PatternHigh	14.394	0.5	6.0	52.9	58.9	7.1
15.008	0.5	32	2	2.0	257	1	R	1	1.0	15	42536	8.0	n/a	27528	2	RandomHigh	15.008	0.5	6.0	52.9	58.9	7.1
15.621	0.5	32	1	1.0	256	1	P	1	1.0	16	43149	n/a	1.0	27528	2	PatternHigh	15.621	0.5	6.0	52.9	58.9	7.1
16.251	0.5	32	2	2.0	264	1	R	1	1.0	17	43779	11.0	n/a	27528	2	RandomLow	16.251	0.5	6.0	52.9	58.9	7.1
16.865	0.5	32	4	4.0	323	1	P	1	1.0	18	44393	n/a	5.0	27528	2	PatternHigh	16.865	0.5	6.0	52.9	58.9	7.1
17.495	0.5	32	1	1.0	314	1	R	1	1.0	19	45023	15.0	n/a	27528	2	RandomHigh	17.495	0.5	6.0	52.9	58.9	7.1
18.108	0.5	32	3	3.0	309	1	P	1	1.0	20	45636	n/a	8.0	27528	2	PatternHigh	18.108	0.5	6.0	52.9	58.9	7.1
18.721	0.5	32	2	2.0	288	1	R	1	1.0	21	46249	1.0	n/a	27528	2	RandomLow	18.721	0.5	6.0	52.9	58.9	7.1
