onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.326	0.5	30	3	3.0	435	1	Prac	1	n/a	1	1383591	6.0	n/a	1377265	1	n/a	6.326	0.5	6.0	52.9	58.9	7.1
6.94	0.5	30	3	3.0	327	1	Prac	1	n/a	2	1384205	0.0	n/a	1377265	1	n/a	6.94	0.5	6.0	52.9	58.9	7.1
7.57	0.5	30	4	4.0	328	1	Prac	1	n/a	3	1384835	10.0	n/a	1377265	1	n/a	7.57	0.5	6.0	52.9	58.9	7.1
8.183	0.5	30	1	1.0	298	1	Prac	1	n/a	4	1385448	3.0	n/a	1377265	1	n/a	8.183	0.5	6.0	52.9	58.9	7.1
8.813	0.5	30	3	3.0	316	1	Prac	1	n/a	5	1386078	13.0	n/a	1377265	1	n/a	8.813	0.5	6.0	52.9	58.9	7.1
9.427	0.5	30	2	2.0	283	1	Prac	1	n/a	6	1386692	7.0	n/a	1377265	1	n/a	9.427	0.5	6.0	52.9	58.9	7.1
10.04	0.5	30	4	4.0	392	1	Prac	1	n/a	7	1387305	0.0	n/a	1377265	1	n/a	10.04	0.5	6.0	52.9	58.9	7.1
10.67	0.5	30	3	3.0	308	1	Prac	1	n/a	8	1387935	10.0	n/a	1377265	1	n/a	10.67	0.5	6.0	52.9	58.9	7.1
11.284	0.5	30	4	4.0	356	1	Prac	1	n/a	9	1388549	4.0	n/a	1377265	1	n/a	11.284	0.5	6.0	52.9	58.9	7.1
11.914	0.5	30	2	2.0	307	1	Prac	1	n/a	10	1389179	14.0	n/a	1377265	1	n/a	11.914	0.5	6.0	52.9	58.9	7.1
12.527	0.5	30	4	4.0	319	1	Prac	1	n/a	11	1389792	7.0	n/a	1377265	1	n/a	12.527	0.5	6.0	52.9	58.9	7.1
13.14	0.5	30	3	3.0	311	1	Prac	1	n/a	12	1390405	0.0	n/a	1377265	1	n/a	13.14	0.5	6.0	52.9	58.9	7.1
13.77	0.5	30	2	2.0	461	1	Prac	1	n/a	13	1391035	10.0	n/a	1377265	1	n/a	13.77	0.5	6.0	52.9	58.9	7.1
14.384	0.5	30	2	2.0	310	1	Prac	1	n/a	14	1391649	4.0	n/a	1377265	1	n/a	14.384	0.5	6.0	52.9	58.9	7.1
15.014	0.5	30	1	1.0	284	1	Prac	1	n/a	15	1392279	14.0	n/a	1377265	1	n/a	15.014	0.5	6.0	52.9	58.9	7.1
15.627	0.5	30	4	4.0	269	1	Prac	1	n/a	16	1392892	7.0	n/a	1377265	1	n/a	15.627	0.5	6.0	52.9	58.9	7.1
16.241	0.5	30	4	4.0	316	1	Prac	1	n/a	17	1393506	1.0	n/a	1377265	1	n/a	16.241	0.5	6.0	52.9	58.9	7.1
16.871	0.5	30	1	1.0	298	1	Prac	1	n/a	18	1394136	11.0	n/a	1377265	1	n/a	16.871	0.5	6.0	52.9	58.9	7.1
17.484	0.5	30	2	2.0	284	1	Prac	1	n/a	19	1394749	4.0	n/a	1377265	1	n/a	17.484	0.5	6.0	52.9	58.9	7.1
18.114	0.5	30	1	1.0	290	1	Prac	1	n/a	20	1395379	14.0	n/a	1377265	1	n/a	18.114	0.5	6.0	52.9	58.9	7.1
18.728	0.5	30	3	3.0	281	1	Prac	1	n/a	21	1395993	8.0	n/a	1377265	1	n/a	18.728	0.5	6.0	52.9	58.9	7.1
19.341	0.5	30	2	2.0	292	1	Prac	1	n/a	22	1396606	1.0	n/a	1377265	1	n/a	19.341	0.5	6.0	52.9	58.9	7.1
19.971	0.5	30	2	2.0	274	1	Prac	1	n/a	23	1397236	11.0	n/a	1377265	1	n/a	19.971	0.5	6.0	52.9	58.9	7.1
20.585	0.5	30	4	1.0	256	0	Prac	1	n/a	24	1397850	5.0	n/a	1377265	1	n/a	20.585	0.5	6.0	52.9	58.9	7.1
21.214	0.5	30	2	2.0	328	1	Prac	1	n/a	25	1398479	14.0	n/a	1377265	1	n/a	21.214	0.5	6.0	52.9	58.9	7.1
21.828	0.5	30	3	3.0	350	1	Prac	1	n/a	26	1399093	8.0	n/a	1377265	1	n/a	21.828	0.5	6.0	52.9	58.9	7.1
22.441	0.5	30	4	4.0	277	1	Prac	1	n/a	27	1399706	1.0	n/a	1377265	1	n/a	22.441	0.5	6.0	52.9	58.9	7.1
23.071	0.5	30	2	2.0	410	1	Prac	1	n/a	28	1400336	11.0	n/a	1377265	1	n/a	23.071	0.5	6.0	52.9	58.9	7.1
23.685	0.5	30	1	1.0	252	1	Prac	1	n/a	29	1400950	5.0	n/a	1377265	1	n/a	23.685	0.5	6.0	52.9	58.9	7.1
24.315	0.5	30	2	2.0	317	1	Prac	1	n/a	30	1401580	15.0	n/a	1377265	1	n/a	24.315	0.5	6.0	52.9	58.9	7.1
24.928	0.5	30	4	4.0	316	1	Prac	1	n/a	31	1402193	8.0	n/a	1377265	1	n/a	24.928	0.5	6.0	52.9	58.9	7.1
25.542	0.5	30	2	2.0	282	1	Prac	1	n/a	32	1402807	2.0	n/a	1377265	1	n/a	25.542	0.5	6.0	52.9	58.9	7.1
26.172	0.5	30	4	4.0	289	1	Prac	1	n/a	33	1403437	12.0	n/a	1377265	1	n/a	26.172	0.5	6.0	52.9	58.9	7.1
26.785	0.5	30	1	1.0	233	1	Prac	1	n/a	34	1404050	5.0	n/a	1377265	1	n/a	26.785	0.5	6.0	52.9	58.9	7.1
27.415	0.5	30	1	1.0	272	1	Prac	1	n/a	35	1404680	15.0	n/a	1377265	1	n/a	27.415	0.5	6.0	52.9	58.9	7.1
28.029	0.5	30	3	3.0	326	1	Prac	1	n/a	36	1405294	9.0	n/a	1377265	1	n/a	28.029	0.5	6.0	52.9	58.9	7.1
28.642	0.5	30	1	1.0	381	1	Prac	1	n/a	37	1405907	2.0	n/a	1377265	1	n/a	28.642	0.5	6.0	52.9	58.9	7.1
29.272	0.5	30	1	1.0	278	1	Prac	1	n/a	38	1406537	12.0	n/a	1377265	1	n/a	29.272	0.5	6.0	52.9	58.9	7.1
29.885	0.5	30	3	3.0	343	1	Prac	1	n/a	39	1407150	5.0	n/a	1377265	1	n/a	29.885	0.5	6.0	52.9	58.9	7.1
