onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.334	0.5	23	1	1.0	302	1	Prac	1	n/a	1	347607	14.0	n/a	341273	1	n/a	6.334	0.5	6.0	52.9	58.9	7.1
6.947	0.5	23	4	4.0	314	1	Prac	1	n/a	2	348220	7.0	n/a	341273	1	n/a	6.947	0.5	6.0	52.9	58.9	7.1
7.561	0.5	23	3	3.0	319	1	Prac	1	n/a	3	348834	1.0	n/a	341273	1	n/a	7.561	0.5	6.0	52.9	58.9	7.1
8.191	0.5	23	2	2.0	257	1	Prac	1	n/a	4	349464	11.0	n/a	341273	1	n/a	8.191	0.5	6.0	52.9	58.9	7.1
8.804	0.5	23	2	2.0	265	1	Prac	1	n/a	5	350077	4.0	n/a	341273	1	n/a	8.804	0.5	6.0	52.9	58.9	7.1
9.434	0.5	23	3	2.0	207	0	Prac	1	n/a	6	350707	14.0	n/a	341273	1	n/a	9.434	0.5	6.0	52.9	58.9	7.1
10.048	0.5	23	3	3.0	317	1	Prac	1	n/a	7	351321	8.0	n/a	341273	1	n/a	10.048	0.5	6.0	52.9	58.9	7.1
10.661	0.5	23	4	4.0	303	1	Prac	1	n/a	8	351934	1.0	n/a	341273	1	n/a	10.661	0.5	6.0	52.9	58.9	7.1
11.291	0.5	23	3	3.0	310	1	Prac	1	n/a	9	352564	11.0	n/a	341273	1	n/a	11.291	0.5	6.0	52.9	58.9	7.1
11.905	0.5	23	1	1.0	300	1	Prac	1	n/a	10	353178	5.0	n/a	341273	1	n/a	11.905	0.5	6.0	52.9	58.9	7.1
12.535	0.5	23	1	1.0	263	1	Prac	1	n/a	11	353808	15.0	n/a	341273	1	n/a	12.535	0.5	6.0	52.9	58.9	7.1
13.148	0.5	23	1	1.0	240	1	Prac	1	n/a	12	354421	8.0	n/a	341273	1	n/a	13.148	0.5	6.0	52.9	58.9	7.1
13.761	0.5	23	2	1.0	236	0	Prac	1	n/a	13	355034	1.0	n/a	341273	1	n/a	13.761	0.5	6.0	52.9	58.9	7.1
14.391	0.5	23	3	3.0	315	1	Prac	1	n/a	14	355664	11.0	n/a	341273	1	n/a	14.391	0.5	6.0	52.9	58.9	7.1
15.005	0.5	23	3	3.0	321	1	Prac	1	n/a	15	356278	5.0	n/a	341273	1	n/a	15.005	0.5	6.0	52.9	58.9	7.1
15.635	0.5	23	1	1.0	301	1	Prac	1	n/a	16	356908	15.0	n/a	341273	1	n/a	15.635	0.5	6.0	52.9	58.9	7.1
16.248	0.5	23	4	4.0	308	1	Prac	1	n/a	17	357521	8.0	n/a	341273	1	n/a	16.248	0.5	6.0	52.9	58.9	7.1
16.862	0.5	23	1	1.0	320	1	Prac	1	n/a	18	358135	2.0	n/a	341273	1	n/a	16.862	0.5	6.0	52.9	58.9	7.1
17.492	0.5	23	4	4.0	285	1	Prac	1	n/a	19	358765	12.0	n/a	341273	1	n/a	17.492	0.5	6.0	52.9	58.9	7.1
18.105	0.5	23	3	3.0	270	1	Prac	1	n/a	20	359378	5.0	n/a	341273	1	n/a	18.105	0.5	6.0	52.9	58.9	7.1
