onset	duration	Subject	event	firstRESP	firstRT	firstACC	TrialType	BlocksInRun	MainBlocksInRun	SubTrial	firstON	RandomDelay	PatternDelay	ScaningOnset	Run	Condition	TrialOnset	TrialDuration	BlockOnset	BlockDuration	RestOnset	RestDuration
6.326	0.5	24	4	4.0	405	1	Prac	1	1.0	1	39648	6.0	n/a	33322	3	n/a	6.326	0.5	6.0	52.9	58.9	7.1
6.956	0.5	24	3	3.0	309	1	Prac	1	1.0	2	40278	16.0	n/a	33322	3	n/a	6.956	0.5	6.0	52.9	58.9	7.1
7.569	0.5	24	4	4.0	281	1	Prac	1	1.0	3	40891	9.0	n/a	33322	3	n/a	7.569	0.5	6.0	52.9	58.9	7.1
8.183	0.5	24	3	4.0	239	0	Prac	1	1.0	4	41505	3.0	n/a	33322	3	n/a	8.183	0.5	6.0	52.9	58.9	7.1
8.813	0.5	24	1	1.0	324	1	Prac	1	1.0	5	42135	13.0	n/a	33322	3	n/a	8.813	0.5	6.0	52.9	58.9	7.1
9.426	0.5	24	4	4.0	320	1	P	1	1.0	6	42748	n/a	6.0	33322	3	n/a	9.426	0.5	6.0	52.9	58.9	7.1
10.04	0.5	24	1	4.0	212	0	R	1	1.0	7	43362	0.0	n/a	33322	3	n/a	10.04	0.5	6.0	52.9	58.9	7.1
10.67	0.5	24	3	3.0	296	1	P	1	1.0	8	43992	n/a	10.0	33322	3	PatternHigh	10.67	0.5	6.0	52.9	58.9	7.1
11.283	0.5	24	2	2.0	343	1	R	1	1.0	9	44605	3.0	n/a	33322	3	RandomLow	11.283	0.5	6.0	52.9	58.9	7.1
11.913	0.5	24	2	2.0	266	1	P	1	1.0	10	45235	n/a	13.0	33322	3	PatternHigh	11.913	0.5	6.0	52.9	58.9	7.1
12.527	0.5	24	4	4.0	370	1	R	1	1.0	11	45849	7.0	n/a	33322	3	RandomLow	12.527	0.5	6.0	52.9	58.9	7.1
13.14	0.5	24	1	1.0	328	1	P	1	1.0	12	46462	n/a	0.0	33322	3	PatternHigh	13.14	0.5	6.0	52.9	58.9	7.1
13.77	0.5	24	1	1.0	238	1	R	1	1.0	13	47092	10.0	n/a	33322	3	RandomLow	13.77	0.5	6.0	52.9	58.9	7.1
14.383	0.5	24	4	4.0	333	1	P	1	1.0	14	47705	n/a	3.0	33322	3	PatternHigh	14.383	0.5	6.0	52.9	58.9	7.1
15.014	0.5	24	4	4.0	210	1	R	1	1.0	15	48336	14.0	n/a	33322	3	RandomHigh	15.014	0.5	6.0	52.9	58.9	7.1
15.627	0.5	24	3	4.0	199	0	P	1	1.0	16	48949	n/a	7.0	33322	3	PatternHigh	15.627	0.5	6.0	52.9	58.9	7.1
16.24	0.5	24	4	3.0	202	0	R	1	1.0	17	49562	0.0	n/a	33322	3	RandomLow	16.24	0.5	6.0	52.9	58.9	7.1
16.87	0.5	24	2	2.0	275	1	P	1	1.0	18	50192	n/a	10.0	33322	3	PatternHigh	16.87	0.5	6.0	52.9	58.9	7.1
17.484	0.5	24	3	2.0	234	0	R	1	1.0	19	50806	4.0	n/a	33322	3	RandomHigh	17.484	0.5	6.0	52.9	58.9	7.1
18.114	0.5	24	1	1.0	340	1	P	1	1.0	20	51436	n/a	14.0	33322	3	PatternHigh	18.114	0.5	6.0	52.9	58.9	7.1
18.727	0.5	24	1	1.0	291	1	R	1	1.0	21	52049	7.0	n/a	33322	3	RandomLow	18.727	0.5	6.0	52.9	58.9	7.1
